Date;CowID;Fatness
26.11.2021;DE0538578290;3,50
26.11.2021;NL0841967111;3,50
26.11.2021;NL0877090210;3,75
26.11.2021;RU3101100516118;3,00
26.11.2021;RU3101150108703;2,75
26.11.2021;DE0360063641;3,50
26.11.2021;RU3111005048226;3,25
26.11.2021;DE0360759197;3,50
26.11.2021;DE1405844532;2,75
26.11.2021;DE1405767738;3,50
26.11.2021;DE1405603829;3,75
26.11.2021;DE0361336265;3,25
26.11.2021;DE1504357693;2,75
26.11.2021;DE0360418080;3,50
26.11.2021;RU3111005017102;3,25
26.11.2021;NL0879376888;3,25
26.11.2021;NL0675043889;4,00
26.11.2021;DE0361085274;2,75
26.11.2021;CZ0796272961;3,50
26.11.2021;DE0360968102;3,75
26.11.2021;DE0360302099;3,25
26.11.2021;RU3111005007163;3,25
26.11.2021;DE0360296689;3,25
26.11.2021;RU3101100503394;3,00
26.11.2021;RU3101100503264;3,75
26.11.2021;DE1405844556;3,50
26.11.2021;RU3101100548279;3,50
26.11.2021;NL0924607213;3,00
26.11.2021;DE1263553701;3,00
26.11.2021;NL0683906297;3,25
26.11.2021;NL0730004996;3,25
26.11.2021;DE0359713607;3,25
26.11.2021;RU3111005007097;3,25
26.11.2021;RU3111005017281;3,50
26.11.2021;NL0618750720;2,75
26.11.2021;DE0539271317;3,50
26.11.2021;DE1603967230;3,00
26.11.2021;DE0359064920;2,75
26.11.2021;RU3111005007298;3,25
26.11.2021;NL0944913200;3,75
26.11.2021;DE0360305790;3,00
29.11.2021;RU3110204121623;3,25
29.11.2021;RU3110204122386;3,25
29.11.2021;RU3110204122396;3,50
29.11.2021;RU3110204121689;3,50
29.11.2021;RU3110204122319;3,50
29.11.2021;RU3110204122822;2,75
01.12.2021;RU3111005008851;3,00
02.12.2021;RU3110204130876;3,00
02.12.2021;RU3110204120035;3,25
02.12.2021;RU3101100548285;3,00
02.12.2021;RU3110204140935;2,75
02.12.2021;RU3110204122727;3,25
02.12.2021;RU3110204122720;3,25
02.12.2021;RU3110204122370;3,25
02.12.2021;RU3110204121666;3,00
02.12.2021;RU3111005017533;3,00
02.12.2021;RU3110204121073;3,00
02.12.2021;RU3110204121113;3,00
02.12.2021;RU3110204122814;3,25
02.12.2021;RU3110204122454;3,25
02.12.2021;RU3110204122189;3,00
02.12.2021;RU3110204121049;3,50
02.12.2021;RU3110204120164;2,75
02.12.2021;RU3110204140740;3,50
02.12.2021;RU3110204120918;2,75
02.12.2021;RU3110204121060;3,25
02.12.2021;RU3110204120555;3,25
02.12.2021;RU3110204122608;3,00
02.12.2021;RU3110204120968;3,00
02.12.2021;RU3111005017575;3,00
02.12.2021;RU3110204122468;3,50
02.12.2021;RU3111005017857;3,25
02.12.2021;RU3111005017791;3,00
02.12.2021;RU3110204130041;3,50
02.12.2021;RU3110204121296;2,75
03.12.2021;RU3110204121285;2,25
03.12.2021;NL0669008911;3,50
03.12.2021;CZ0771377961;3,00
03.12.2021;DE1603709078;3,00
04.12.2021;NL0755368521;3,00
04.12.2021;NL0630374542;3,25
04.12.2021;NL0661036572;2,75
04.12.2021;NL0673022329;3,00
04.12.2021;NL0565729653;2,75
04.12.2021;RU3111005008851;3,00
04.12.2021;DE0360418080;3,50
04.12.2021;RU3111005008633;2,50
05.12.2021;RU3111005007077;3,75
06.12.2021;RU3101090116886;3,00
06.12.2021;RU3101090129464;3,00
06.12.2021;DE0361404329;2,75
06.12.2021;RU3101090119143;3,25
06.12.2021;RU3101090125683;3,50
06.12.2021;RU3101090128418;3,00
06.12.2021;RU3110204140918;3,00
06.12.2021;RU3101150173833;4,25
06.12.2021;RU3101090129300;3,25
08.12.2021;RU3101090156245;3,50
08.12.2021;NL0658637285;3,00
08.12.2021;RU3110204121962;3,00
08.12.2021;RU3110204122729;3,25
08.12.2021;RU3110204122726;3,50
08.12.2021;RU3110204122162;3,50
08.12.2021;RU3110204123136;3,25
08.12.2021;RU3101090159042;3,00
08.12.2021;RU3110204121897;3,00
08.12.2021;RU3110204140665;3,50
08.12.2021;RU3110204122815;3,00
08.12.2021;RU3111005016959;3,25
08.12.2021;RU3110204130155;3,50
08.12.2021;RU3110204140735;3,00
08.12.2021;RU3110204140961;3,50
08.12.2021;RU3111005016680;3,00
08.12.2021;RU3110204122013;3,25
08.12.2021;RU3110204130629;3,50
08.12.2021;RU3110204121960;3,00
08.12.2021;RU3110204122761;3,50
08.12.2021;NL0660830447;2,75
08.12.2021;RU3110204121513;3,00
08.12.2021;RU3101090156266;3,00
08.12.2021;RU3111005017158;3,25
08.12.2021;RU3110204130966;3,00
08.12.2021;RU3110204122186;3,00
08.12.2021;RU3110204122669;3,00
08.12.2021;RU3110204122632;3,25
08.12.2021;RU3110204140349;3,50
08.12.2021;RU3101100548560;3,50
09.12.2021;RU3101090156503;3,75
09.12.2021;RU3101090118622;4,00
09.12.2021;RU3101090117200;2,25
09.12.2021;RU3101090118487;3,75
09.12.2021;RU3101090118773;3,75
09.12.2021;RU3101090118371;2,50
09.12.2021;DE0358644106;3,75
09.12.2021;RU3101090118998;4,00
09.12.2021;DE0360799354;3,75
09.12.2021;DE0540157385;3,75
09.12.2021;RU3101090116631;3,75
09.12.2021;RU3101090118592;3,75
09.12.2021;RU3110204122508;3,75
09.12.2021;RU3101090126029;2,75
09.12.2021;RU3111005016815;2,75
10.12.2021;RU3101090120100;3,75
10.12.2021;RU3101090118998;4,00
10.12.2021;RU3101090119239;3,25
10.12.2021;RU3101090115777;2,50
10.12.2021;RU3101090117760;3,50
10.12.2021;DE0360471686;3,00
10.12.2021;RU3101090120252;3,50
10.12.2021;RU3101090119900;4,25
10.12.2021;RU3101090118055;3,25
10.12.2021;RU3101090117186;3,50
10.12.2021;RU3101090117877;2,75
10.12.2021;RU3101090119054;4,00
10.12.2021;DE0358620711;4,25
10.12.2021;RU3101090120734;4,00
10.12.2021;RU3101090117597;3,75
10.12.2021;RU3111005046098;3,50
10.12.2021;RU3101090119375;4,25
10.12.2021;RU3101090118815;3,25
10.12.2021;RU3101090120573;2,50
10.12.2021;RU3101090129914;4,00
10.12.2021;RU3101090120315;3,50
10.12.2021;RU3101090120664;3,25
10.12.2021;RU3101090119641;4,00
10.12.2021;RU3111005046109;4,00
10.12.2021;RU3101090156293;3,50
10.12.2021;RU3101090118567;2,75
10.12.2021;RU3101090116342;3,50
10.12.2021;RU3101090120188;4,00
10.12.2021;RU3101150166541;3,50
10.12.2021;RU3101090127284;2,75
10.12.2021;RU3101150108741;2,50
12.12.2021;RU3101090156679;3,00
12.12.2021;RU3101090127675;3,00
12.12.2021;RU3101150166338;2,75
12.12.2021;RU3101090128633;3,00
12.12.2021;RU3101090119745;2,50
12.12.2021;RU3101090129659;3,00
12.12.2021;RU3101090130029;2,50
12.12.2021;RU3101090119536;3,00
12.12.2021;RU3101090125369;3,25
12.12.2021;RU3101090128251;3,00
12.12.2021;RU3101090125606;3,25
12.12.2021;RU3101090125355;3,00
12.12.2021;US5347882698;3,00
12.12.2021;RU3101090130286;2,75
12.12.2021;RU3101090126770;3,00
12.12.2021;RU3101090130537;3,00
12.12.2021;RU3101090130170;3,00
12.12.2021;RU3101090130243;3,25
12.12.2021;RU3110204122474;3,25
12.12.2021;RU3101090128471;3,00
12.12.2021;RU3101150140682;3,00
12.12.2021;RU3101090128291;3,25
12.12.2021;RU3101090129979;3,00
12.12.2021;RU3101090130365;2,50
12.12.2021;RU3111005048962;2,75
12.12.2021;RU3101090129632;3,00
12.12.2021;RU3101090129938;2,75
12.12.2021;RU3101090118811;3,00
12.12.2021;RU3101150166301;3,00
12.12.2021;RU3101090129690;2,75
12.12.2021;RU3101090129971;2,75
12.12.2021;RU3101090130486;2,75
12.12.2021;RU3101090130311;3,00
12.12.2021;RU3101050305257;3,00
12.12.2021;RU3101090128608;3,25
12.12.2021;RU3101090127026;3,00
12.12.2021;RU3101090130035;2,50
12.12.2021;RU3101090130432;3,00
12.12.2021;RU3101090127171;2,50
12.12.2021;RU3101100547780;3,50
12.12.2021;DE0361404330;3,00
12.12.2021;RU3101090156928;2,75
12.12.2021;RU3101150108427;2,75
13.12.2021;RU3111005016943;3,25
13.12.2021;RU3111005002841;3,50
13.12.2021;DE0538909456;3,75
13.12.2021;RU3111005016382;3,25
13.12.2021;RU3110204130636;3,00
13.12.2021;RU3110204121858;3,50
13.12.2021;RU3110204130221;2,50
13.12.2021;RU3110204130439;3,75
13.12.2021;RU3111005017438;3,00
13.12.2021;RU3110204122652;3,25
13.12.2021;RU3101100517534;3,00
13.12.2021;RU3110204110084;3,00
13.12.2021;RU3110204121586;2,75
13.12.2021;RU3110204122805;3,00
13.12.2021;RU3101020408886;3,00
13.12.2021;RU3101100502673;3,00
13.12.2021;RU3110204122685;3,00
13.12.2021;RU3110204122832;3,00
13.12.2021;RU3110204140439;2,75
13.12.2021;RU3110204120774;3,00
13.12.2021;RU3110204110075;3,25
13.12.2021;RU3111005017090;3,00
13.12.2021;RU3110204123106;3,50
13.12.2021;RU3110204140519;3,00
13.12.2021;RU3110204120726;2,50
13.12.2021;RU3110204120967;3,00
13.12.2021;RU3111005017138;2,75
13.12.2021;RU3101090130386;2,75
13.12.2021;RU3110204121263;3,50
13.12.2021;RU3110204121112;3,00
13.12.2021;RU3110204122801;2,75
13.12.2021;RU3110204120393;2,75
13.12.2021;RU3111005016678;3,50
13.12.2021;RU3110204121430;3,50
13.12.2021;RU3110204130022;2,75
13.12.2021;RU3110204140585;3,50
13.12.2021;RU3110204140644;4,00
13.12.2021;RU3110204123116;2,75
13.12.2021;RU3110204122844;3,00
13.12.2021;RU3110204122191;2,75
13.12.2021;RU3111005016336;2,75
13.12.2021;RU3110204120924;3,00
13.12.2021;RU3101090130228;3,00
13.12.2021;RU3101090120008;3,00
14.12.2021;RU3111005016719;2,75
14.12.2021;RU3101150109367;3,00
15.12.2021;DE0361235129;3,00
16.12.2021;RU3101150108825;3,00
16.12.2021;RU3111005016719;2,75
17.12.2021;RU3101150108700;2,75
17.12.2021;RU3101090120128;3,00
17.12.2021;RU3101090156673;3,00
17.12.2021;RU3101150140420;3,00
17.12.2021;RU3101090156520;3,25
17.12.2021;RU3101090120617;3,25
17.12.2021;DE0361091585;4,00
17.12.2021;RU3101090120468;3,25
17.12.2021;RU3111005048071;3,25
17.12.2021;DE1504473416;4,25
17.12.2021;RU3101090129489;3,00
17.12.2021;RU3101150166546;3,50
17.12.2021;RU3101090120315;3,25
17.12.2021;RU3101090173857;3,75
17.12.2021;RU3111005048005;3,25
17.12.2021;RU3101090120358;2,75
17.12.2021;RU3101090119093;4,00
17.12.2021;RU3101150166541;3,25
17.12.2021;RU3101090118847;3,75
17.12.2021;RU3101090118678;3,00
17.12.2021;DE0358643629;4,25
17.12.2021;RU3101090118297;4,00
17.12.2021;RU3101090120219;3,50
17.12.2021;RU3101090120144;3,75
17.12.2021;RU3101090156417;3,75
17.12.2021;DE0360717243;3,50
17.12.2021;RU3101090118177;4,00
17.12.2021;RU3101090117232;3,00
17.12.2021;RU3101090118786;4,00
17.12.2021;RU3101090156961;2,75
17.12.2021;RU3101090117354;4,00
17.12.2021;RU3101090117787;2,75
17.12.2021;RU3101090120385;3,75
17.12.2021;RU3101090118669;3,50
17.12.2021;RU3101090118537;2,50
17.12.2021;RU3101090118848;3,75
17.12.2021;RU3101090124447;3,75
17.12.2021;RU3101090120267;2,50
17.12.2021;RU3111005048038;3,00
17.12.2021;RU3101090129339;3,50
18.12.2021;RU3101090119015;3,50
18.12.2021;RU3101090120283;3,25
18.12.2021;RU3101090119082;3,25
18.12.2021;RU3101090118038;3,50
18.12.2021;RU3101090119837;3,25
18.12.2021;RU3101090119927;3,25
18.12.2021;RU3101090120430;3,25
20.12.2021;RU3111005007514;2,75
20.12.2021;NL0576841355;3,50
20.12.2021;HU3462112193;3,00
20.12.2021;NL0625406087;2,75
20.12.2021;RU3111005048155;3,50
20.12.2021;NL0883344983;3,50
20.12.2021;NL0598203010;3,50
20.12.2021;NL0565729653;2,75
20.12.2021;RU3110204122580;2,75
20.12.2021;NL0661036572;3,00
20.12.2021;NL0680007698;2,75
20.12.2021;DE0360418080;3,25
20.12.2021;HU3372948895;2,50
20.12.2021;RU3111005017711;3,00
20.12.2021;NL0626494564;3,00
20.12.2021;RU3111005017280;3,00
20.12.2021;NL0644763273;2,50
20.12.2021;NL0744599862;3,25
20.12.2021;NL0722472604;2,75
20.12.2021;NL0587335092;2,75
20.12.2021;DE0360729465;3,00
20.12.2021;NL0738324258;3,00
20.12.2021;NL0747961095;3,25
20.12.2021;RU3101090120675;3,50
20.12.2021;NL0937274424;2,75
20.12.2021;RU3111005009008;2,50
20.12.2021;DE0361150683;3,75
20.12.2021;NL0943848514;3,75
20.12.2021;RU3111005048837;3,25
20.12.2021;RU3111005008296;3,00
20.12.2021;NL0724182844;3,00
20.12.2021;RU3111005017198;3,00
20.12.2021;NL0576254421;3,75
20.12.2021;RU3111005017653;2,75
20.12.2021;DE0360207176;3,25
20.12.2021;RU3101100546670;3,00
20.12.2021;DE0361089852;2,50
20.12.2021;RU3111005007026;2,75
20.12.2021;DE1501149160;3,25
20.12.2021;DE0360795060;3,25
20.12.2021;NL0664747925;3,50
20.12.2021;RU3111005007053;3,00
20.12.2021;NL0684604239;3,00
20.12.2021;RU3111005017777;3,00
21.12.2021;NL0887871315;2,75
21.12.2021;DE0360821539;3,50
21.12.2021;RU3111005017185;3,00
21.12.2021;RU3101100503050;3,50
21.12.2021;DE0539413321;3,50
21.12.2021;DE0360207198;2,75
21.12.2021;NL0843145757;3,50
21.12.2021;DE0361465349;3,00
21.12.2021;RU3101100548573;3,25
21.12.2021;NL0599711134;3,50
21.12.2021;NL0748212994;3,50
21.12.2021;NL0945674771;3,75
21.12.2021;RU3111005003293;3,00
21.12.2021;NL0669201596;4,00
21.12.2021;DE0360875445;2,75
21.12.2021;RU3111005017999;2,75
21.12.2021;NL0625576924;3,50
21.12.2021;DE1405597288;3,00
21.12.2021;DE0360499100;3,50
21.12.2021;DE0360647143;3,25
21.12.2021;RU3111005017716;2,75
21.12.2021;NL0656972494;2,75
21.12.2021;NL6264026993;3,50
21.12.2021;NL0621122646;3,00
21.12.2021;DE1504195997;3,25
21.12.2021;DE0360846907;3,50
21.12.2021;NL0661070277;3,50
22.12.2021;RU3101150108715;2,75
23.12.2021;NL0564165700;3,25
23.12.2021;RU3101090119985;3,00
23.12.2021;RU3101090119241;2,50
23.12.2021;RU3101090129385;3,25
24.12.2021;NL0564165700;3,25
24.12.2021;RU3101100547780;2,75
24.12.2021;DE1504238791;3,25
24.12.2021;NL0945882824;2,75
24.12.2021;DE1603714343;2,75
24.12.2021;NL6287436463;3,00
24.12.2021;RU3111005008118;3,50
24.12.2021;DE0361893314;3,00
24.12.2021;RU3101090120401;3,00
24.12.2021;RU3101090127721;3,50
24.12.2021;RU3101090120487;3,75
24.12.2021;RU3101090119589;3,50
24.12.2021;RU3101090125311;3,00
24.12.2021;RU3101090106312;4,00
24.12.2021;RU3101090117597;3,25
24.12.2021;RU3101090120821;3,50
24.12.2021;RU3111005048048;3,00
24.12.2021;RU3101090118115;3,75
25.12.2021;DE0361893314;3,25
26.12.2021;RU3111005017965;3,00
26.12.2021;RU3111005048950;3,00
26.12.2021;RU3101090126045;3,00
26.12.2021;RU3101090128295;3,25
26.12.2021;RU3101090119679;3,50
26.12.2021;RU3101090129690;2,75
26.12.2021;RU3101090129129;3,00
26.12.2021;RU3101090128134;4,00
26.12.2021;RU3101090129436;3,50
26.12.2021;RU3101150166171;2,75
26.12.2021;RU3101090126304;3,00
26.12.2021;RU3101090125315;2,50
26.12.2021;RU3101090128913;4,00
26.12.2021;RU3101150166138;2,50
26.12.2021;RU3101150140652;3,00
26.12.2021;RU3101090129875;2,75
26.12.2021;RU3111005048859;2,75
26.12.2021;RU3101090119143;3,00
26.12.2021;RU3101090129814;2,75
26.12.2021;RU3101150109837;3,50
26.12.2021;RU3101090127280;3,00
26.12.2021;RU3101150173791;4,00
26.12.2021;RU3101090120413;3,00
26.12.2021;RU3101090116886;3,00
26.12.2021;RU3101090129771;3,25
26.12.2021;RU3101090128914;2,75
26.12.2021;RU3101090126378;3,00
26.12.2021;RU3101150108433;2,75
26.12.2021;RU3101150140499;2,50
26.12.2021;RU3101090124582;3,50
26.12.2021;RU3111005048031;2,50
26.12.2021;RU3101090126298;4,00
26.12.2021;RU3101150140349;2,75
26.12.2021;RU3101090129518;3,00
26.12.2021;RU3101150173639;3,50
26.12.2021;RU3101090129802;2,75
26.12.2021;RU3101100503663;3,25
26.12.2021;NL0656280892;4,00
26.12.2021;RU3111005048487;3,25
26.12.2021;NL0655111180;3,25
26.12.2021;RU3111005003616;3,50
26.12.2021;NL0664148205;4,00
26.12.2021;NL0749642558;3,75
26.12.2021;RU3111005048361;3,25
26.12.2021;RU3111005003469;3,25
26.12.2021;RU3111005016142;4,00
26.12.2021;RU3111005003615;3,50
26.12.2021;RU3111005046154;3,25
26.12.2021;RU3111005017360;4,00
26.12.2021;RU3111005016438;3,25
26.12.2021;RU3111005016832;3,25
26.12.2021;NL6287436463;3,50
26.12.2021;DE0538892378;3,75
26.12.2021;RU3111005016340;3,25
26.12.2021;RU3111005003581;3,75
26.12.2021;RU3111005048003;3,75
26.12.2021;DE1504238791;3,25
27.12.2021;CZ0356084971;3,00
27.12.2021;RU3110204121136;2,25
27.12.2021;NL0564165700;3,50
27.12.2021;RU3111005003338;3,25
27.12.2021;DE1405712624;3,00
27.12.2021;NL0945882824;3,25
27.12.2021;RU3111005008118;2,75
27.12.2021;NL0932547718;3,50
27.12.2021;RU3111005048244;3,25
27.12.2021;RU3110204123168;3,50
27.12.2021;NL6287436463;3,50
27.12.2021;DE1603714343;3,25
27.12.2021;DE1504238791;3,25
27.12.2021;HU3462113879;3,00
27.12.2021;NL0628722359;2,75
27.12.2021;NL0874158407;3,50
27.12.2021;RU3110204122822;3,50
27.12.2021;DE0361893314;3,50
27.12.2021;RU3101100547780;2,75
27.12.2021;HU3088485534;3,50
27.12.2021;RU3111005048183;3,25
27.12.2021;RU3101150108114;2,75
27.12.2021;RU3101090118811;3,00
27.12.2021;RU3101150140638;3,50
27.12.2021;RU3111005016763;3,00
27.12.2021;RU3101090126694;3,25
27.12.2021;RU3101090116664;4,00
27.12.2021;RU3101150140679;3,00
27.12.2021;RU3101090119206;3,50
27.12.2021;RU3101090126045;3,25
27.12.2021;RU3101150173925;4,00
27.12.2021;RU3101090129851;3,00
28.12.2021;RU3101090120675;3,75
28.12.2021;NL0587335092;2,75
28.12.2021;NL0937274424;3,25
28.12.2021;CZ0407537952;3,25
28.12.2021;RU3111005008851;2,75
30.12.2021;RU3101150140630;2,50
02.01.2022;RU3101090129527;3,00
02.01.2022;RU3101090126763;3,25
02.01.2022;RU3101090129967;3,00
02.01.2022;RU3101090130418;2,50
02.01.2022;RU3101090129444;2,75
02.01.2022;RU3101090129567;2,75
02.01.2022;RU3101090127502;2,75
02.01.2022;RU3101090126679;3,00
02.01.2022;RU3101090129027;2,75
02.01.2022;RU3101090129018;3,00
02.01.2022;RU3101090129607;3,00
02.01.2022;RU3101090128703;2,50
03.01.2022;RU3101090128251;3,00
03.01.2022;RU3101090119475;3,00
03.01.2022;RU3101090125575;3,25
07.01.2022;RU3101150109890;3,00
07.01.2022;RU3101090128438;3,00
07.01.2022;RU3101090127719;3,00
10.01.2022;RU3101100547489;3,00
10.01.2022;RU3101090127352;2,75
10.01.2022;RU3101090159031;3,00
10.01.2022;RU3101090127638;3,00
11.01.2022;RU3101090159078;3,00
11.01.2022;RU3101090119030;2,75
12.01.2022;RU3101090125922;2,50
12.01.2022;RU3101090159092;3,00
12.01.2022;RU3101090129746;2,75
12.01.2022;RU3101090130489;3,00
12.01.2022;RU3101090128234;3,00
12.01.2022;RU3101090129027;2,75
12.01.2022;RU3101090130418;2,50
12.01.2022;RU3101090130338;2,50
12.01.2022;RU3101090129405;2,50
12.01.2022;RU3101090126956;3,25
12.01.2022;RU3101150108538;3,00
12.01.2022;RU3101050305193;3,25
14.01.2022;RU3110204120968;3,50
14.01.2022;RU3110204140568;3,50
14.01.2022;RU3110204121798;3,50
15.01.2022;RU3101150108639;2,75
15.01.2022;RU3101150106281;2,75
17.01.2022;RU3101090129410;2,75
17.01.2022;RU3101090159114;2,75
18.01.2022;RU3101150108732;3,00
18.01.2022;RU3101150140386;2,75
19.01.2022;RU3101150108842;3,00
19.01.2022;RU3101090130669;2,75
20.01.2022;RU3110204122235;3,00
21.01.2022;RU3101090130489;3,00
21.01.2022;RU3101090128137;4,00
21.01.2022;RU3101090128001;3,00
21.01.2022;RU3111005016760;2,75
21.01.2022;RU3101090159092;3,00
21.01.2022;RU3101090116620;3,00
21.01.2022;RU3101090129746;2,75
21.01.2022;RU3101090129563;2,75
21.01.2022;RU3101090125922;2,50
21.01.2022;RU3101090129607;3,00
21.01.2022;RU3101050305169;3,00
21.01.2022;RU3101090130518;2,75
21.01.2022;RU3101090126956;3,25
21.01.2022;RU3101090128376;3,00
21.01.2022;RU3101150166555;3,50
22.01.2022;RU3101150108100;3,00
23.01.2022;RU3101090128399;3,00
24.01.2022;RU3111005007315;3,50
24.01.2022;NL6264026993;3,50
24.01.2022;NL0621122646;3,25
24.01.2022;DE0360736987;3,25
24.01.2022;RU3101100548265;3,25
24.01.2022;RU3101100548436;3,00
24.01.2022;DE0360697107;3,25
24.01.2022;NL0654951578;3,50
24.01.2022;RU3111005017070;4,00
24.01.2022;DE0359749500;3,50
24.01.2022;RU3111005017477;3,75
24.01.2022;RU3101051003423;3,75
24.01.2022;RU3101090129437;3,00
24.01.2022;RU3101090119033;2,75
24.01.2022;RU3101090127384;3,00
24.01.2022;RU3101150108386;2,75
24.01.2022;RU3101090125849;3,50
25.01.2022;DE0360783810;2,50
25.01.2022;RU3101150100034;3,00
25.01.2022;RU3101090129887;2,75
25.01.2022;RU3101090117040;3,25
25.01.2022;DE0360732444;3,50
25.01.2022;RU3101090129875;3,00
26.01.2022;RU3110204121524;2,75
26.01.2022;RU3101090156880;2,75
26.01.2022;RU3101150175525;3,00
26.01.2022;RU3111005007081;2,75
26.01.2022;NL0669008966;3,50
26.01.2022;NL0675335755;3,25
26.01.2022;DE0537930213;2,50
26.01.2022;NL0673022329;2,75
26.01.2022;NL0755368521;2,75
26.01.2022;NL0669008911;3,25
26.01.2022;NL0937274424;2,50
26.01.2022;RU3111005007139;2,50
26.01.2022;DE0361404330;2,75
26.01.2022;RU3111005008633;2,75
26.01.2022;NL0661036572;2,75
26.01.2022;NL0565729653;2,75
26.01.2022;RU3111005017489;2,75
26.01.2022;RU3111005017653;2,50
26.01.2022;RU3111005017789;2,50
27.01.2022;RU3111005017769;2,50
27.01.2022;RU3101090118193;3,00
27.01.2022;RU3101150140147;3,00
27.01.2022;RU3101150140679;2,75
27.01.2022;RU3101150166187;2,50
27.01.2022;RU3101090129746;2,75
27.01.2022;RU3101090127955;2,25
27.01.2022;RU3110204140820;2,50
27.01.2022;RU3111005016760;2,50
27.01.2022;RU3101150173925;4,00
27.01.2022;RU3101090129468;2,75
27.01.2022;RU3111005017861;3,00
27.01.2022;RU3101150173879;2,50
27.01.2022;RU3101090129090;3,00
27.01.2022;RU3101090129091;2,75
27.01.2022;RU3101090126473;2,75
27.01.2022;RU3101090128137;3,00
27.01.2022;RU3101090125922;2,50
27.01.2022;RU3101090128234;3,00
27.01.2022;US5347882698;2,50
27.01.2022;RU3101090120082;3,00
27.01.2022;RU3101090129027;3,00
27.01.2022;RU3101150140180;2,75
27.01.2022;RU3101090126956;3,00
27.01.2022;RU3101090129332;3,25
27.01.2022;RU3101150140078;2,75
27.01.2022;RU3101090129314;2,75
27.01.2022;RU3111005016663;3,00
27.01.2022;RU3101090127955;2,75
28.01.2022;RU3101090119682;3,00
28.01.2022;RU3101090119104;3,25
28.01.2022;RU3101150140321;3,00
30.01.2022;RU3101090119675;2,50
30.01.2022;DE0360689541;2,75
30.01.2022;RU3101090120823;2,75
30.01.2022;DE0360717267;2,75
30.01.2022;RU3101090120796;2,75
30.01.2022;RU3101090119856;2,50
30.01.2022;RU3101090119760;2,50
30.01.2022;RU3101090119697;2,50
31.01.2022;RU3101150108701;2,75
31.01.2022;RU3110204140972;3,00
31.01.2022;RU3101090127380;3,50
31.01.2022;RU3101150166188;3,00
31.01.2022;RU3101090129613;3,75
31.01.2022;RU3101090126955;3,25
31.01.2022;RU3101090126405;3,25
31.01.2022;RU3101090120481;3,50
31.01.2022;RU3101090126770;3,50
31.01.2022;RU3111005007427;3,75
31.01.2022;CZ0800334961;3,50
31.01.2022;DE0359749500;3,50
31.01.2022;DE0360126249;3,75
31.01.2022;DE0360531123;3,50
31.01.2022;RU3101051003423;3,75
31.01.2022;RU3101100548265;3,50
31.01.2022;RU3111005017070;3,50
31.01.2022;NL0756093383;3,50
01.02.2022;RU3101090126072;2,75
02.02.2022;RU3101090118622;3,75
02.02.2022;RU3101090130335;3,00
02.02.2022;RU3111005017618;2,75
02.02.2022;RU3101150173849;3,50
02.02.2022;RU3111005017630;2,75
02.02.2022;RU3110204122036;3,00
02.02.2022;RU3101090130251;2,50
02.02.2022;RU3101090130029;2,50
02.02.2022;RU3101090127064;3,25
02.02.2022;RU3101090128792;3,25
02.02.2022;RU3101090128964;3,00
02.02.2022;RU3101090130242;3,00
02.02.2022;RU3101090127026;3,25
02.02.2022;RU3111005017815;2,75
02.02.2022;RU3101090126486;2,75
02.02.2022;RU3101090127614;3,75
02.02.2022;RU3101150166143;2,75
02.02.2022;RU3101100546463;3,00
02.02.2022;RU3101090127738;3,75
02.02.2022;RU3101090130030;3,00
02.02.2022;RU3101090126500;3,00
02.02.2022;RU3111005017533;3,00
02.02.2022;RU3110204120649;2,50
02.02.2022;RU3110204123036;2,75
02.02.2022;RU3110204140923;2,75
02.02.2022;RU3110204120393;2,75
02.02.2022;RU3110204140980;3,00
02.02.2022;RU3111005017575;3,50
02.02.2022;RU3110204130636;3,00
02.02.2022;RU3110204122727;3,50
02.02.2022;RU3110204123116;2,75
02.02.2022;RU3110204120447;3,00
02.02.2022;RU3111005017707;3,00
02.02.2022;RU3110204012841;3,00
02.02.2022;RU3110204140935;2,75
02.02.2022;RU3110204122416;3,00
02.02.2022;RU3110204122814;3,00
02.02.2022;RU3110204140517;2,50
02.02.2022;RU3110204121049;3,00
02.02.2022;RU3110204123227;2,75
02.02.2022;RU3110204110017;2,50
02.02.2022;RU3110204130348;2,50
02.02.2022;RU3110204130711;2,75
02.02.2022;RU3110204122319;3,00
02.02.2022;RU3110204123276;2,75
02.02.2022;RU3110204122776;3,00
02.02.2022;RU3110204122386;2,75
02.02.2022;RU3110204122355;3,00
02.02.2022;RU3110204140439;2,75
02.02.2022;RU3101090130386;3,00
02.02.2022;RU3110204121060;3,00
02.02.2022;RU3111005017857;3,25
03.02.2022;RU3101150140471;2,75
03.02.2022;RU3101090130120;3,25
03.02.2022;RU3101090159001;2,75
03.02.2022;RU3101100548737;3,50
03.02.2022;RU3101090129379;3,50
03.02.2022;RU3101090127629;3,00
03.02.2022;RU3101150140695;3,25
03.02.2022;RU3101090129949;3,00
03.02.2022;RU3101090125956;4,25
03.02.2022;RU3101090126309;3,75
03.02.2022;RU3101090130097;3,00
03.02.2022;RU3101150140677;3,00
03.02.2022;RU3101090117227;2,75
03.02.2022;RU3101150166325;3,00
03.02.2022;RU3101150140643;3,50
03.02.2022;RU3101050305187;3,25
03.02.2022;RU3101090128033;3,00
03.02.2022;RU3101090127515;3,75
03.02.2022;RU3101090128976;3,25
03.02.2022;RU3101090126014;3,25
03.02.2022;RU3101090128881;2,50
03.02.2022;RU3101150166490;2,75
03.02.2022;RU3101090129564;3,00
