Date;CowID;LamenessSchema;Drug;LamenessDays
16.01.2022;RU3111005017999;Схема №3.41 Артрит;C3.41.4Q;8
16.01.2022;RU3101090126298;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
16.01.2022;RU3101090127969;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
16.01.2022;RU3101150166138;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
17.01.2022;RU3101090127843;Схема №3.41 Артрит;С3.41.3Q;8
17.01.2022;RU3101090130503;Схема №3.41 Артрит;С3.41.4Q;8
17.01.2022;RU3101090120821;Нет схемы;СХ1117;0
17.01.2022;RU3101090120362;Схема №3.5 Флегмона;СХ3.5.1Q;8
17.01.2022;RU3101090156236;Нет схемы;СХ1117;0
17.01.2022;RU3101100547416;Нет схемы;СХ1117;0
17.01.2022;RU3101090119927;Нет схемы;СХ1117;0
17.01.2022;RU3101090120087;Нет схемы;СХ1117;0
17.01.2022;RU3101090120402;Нет схемы;СХ1117;0
17.01.2022;RU3101090156520;Нет схемы;СХ1117;0
17.01.2022;RU3101090156428;Нет схемы;СХ1117;0
17.01.2022;RU3101090156446;Нет схемы;СХ1117;0
17.01.2022;RU3101090156498;Нет схемы;СХ1117;0
17.01.2022;RU3101090120206;Нет схемы;СХ1117;0
17.01.2022;RU3101090120797;Нет схемы;СХ1117;0
17.01.2022;RU3101090116985;Нет схемы;СХ1117;0
17.01.2022;RU3101090119924;Нет схемы;СХ1117;0
17.01.2022;RU3101090120144;Нет схемы;СХ1117;0
17.01.2022;RU3111005016885;Нет схемы;СХ1117;0
17.01.2022;RU3101090120362;Нет схемы;СХ1117;0
17.01.2022;RU3101090120805;Нет схемы;СХ1117;0
17.01.2022;RU3101090130555;Нет схемы;СХ1117;0
17.01.2022;RU3101090120224;Нет схемы;СХ1117;0
17.01.2022;RU3101090119709;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
17.01.2022;RU3101090119924;Схема №3.5 Флегмона;СХ3.5.4Q;8
17.01.2022;RU3111005017808;Нет схемы;СХ1117;0
17.01.2022;RU3101090117200;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
17.01.2022;RU3101090119414;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
17.01.2022;RU3101090156550;Нет схемы;СХ1117;0
17.01.2022;RU3101090120279;Нет схемы;СХ1117;0
17.01.2022;RU3101090120489;Нет схемы;СХ1117;0
17.01.2022;RU3101090156550;Схема №3.5 Флегмона;СХ3.5.3Q;8
17.01.2022;RU3101090156428;Схема №3.5 Флегмона;СХ3.5.3Q;8
17.01.2022;RU3111005002943;Схема №3 Язва Рустергольца;YAZ+K.4Q;8
17.01.2022;RU3101090156236;Схема №3.5 Флегмона;СХ3.5.34;8
17.01.2022;RU3101090120206;Схема №3.5 Флегмона;СХ3.5.1Q;8
17.01.2022;RU3101090127768;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
17.01.2022;RU3110204121816;Нет схемы;ЯЗВ+К.2Q;0
17.01.2022;RU3101150140663;Нет схемы;ЯЗВ+К34Q;0
17.01.2022;RU3110204122535;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
17.01.2022;RU3101090127437;Нет схемы;ЯЗВ+К.4Q;0
17.01.2022;RU3101150166138;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
17.01.2022;RU3101090127969;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
17.01.2022;RU3101090127761;Нет схемы;ЯЗВ+К.3Q;0
18.01.2022;RU3101090120008;Схема №3.41 Артрит;С3.41.3Q;8
18.01.2022;RU3101090130669;Нет схемы;ЛАМИН.4Q;0
18.01.2022;NL6994362293;Схема №3.5 Флегмона;CX3.5.4Q;8
18.01.2022;RU3101150100066;Схема №3.5 Флегмона;СХ3.5.4Q;8
18.01.2022;RU3101050305193;Схема №3.41 Артрит;С3.41.3Q;8
18.01.2022;RU3101090119997;Схема №3.5 Флегмона;СХ3.5.3Q;8
18.01.2022;RU3101100547544;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
18.01.2022;RU3101090120430;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
18.01.2022;RU3101090156415;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.01.2022;RU3101090120641;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.01.2022;RU3110204122202;Схема №3.41 Артрит;С3.41.3Q;8
18.01.2022;RU3110204122191;Схема №3.41 Артрит;С3.41.3Q;8
18.01.2022;DE0361091585;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.01.2022;RU3101090125560;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
18.01.2022;RU3101090117335;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
18.01.2022;RU3101090127725;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
18.01.2022;RU3101150108024;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.01.2022;RU3111005016668;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
18.01.2022;RU3101150108427;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
18.01.2022;RU3101150109841;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
18.01.2022;RU3101050300502;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.01.2022;RU3101150108236;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.01.2022;NL0749836430;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
18.01.2022;NL0644584838;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
18.01.2022;RU3101150108917;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
18.01.2022;NL0599907601;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
18.01.2022;RU3101100502843;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
18.01.2022;NL0875976538;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
18.01.2022;RU3111005007154;Схема №3 Язва Рустергольца;YAZ+K.4Q;8
18.01.2022;NL0644763273;Схема №1 Язва Монтелларо;KLUBN.4Q;8
18.01.2022;NL0742985216;Схема №2 Язва Рустергольца;YAZVA.4Q;8
18.01.2022;RU3110204130821;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
18.01.2022;RU3110204122191;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
18.01.2022;RU3110204123172;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
18.01.2022;RU3111005017803;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;8
18.01.2022;RU3101090128084;Нет схемы;ЯЗВ+К.1Q;0
18.01.2022;RU3110204130319;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
18.01.2022;RU3110204122873;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;8
18.01.2022;RU3101090130243;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
18.01.2022;RU3110204123233;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
18.01.2022;RU3110204121858;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;8
18.01.2022;RU3101090130035;Схема №1 Язва Монтелларо;КЛУБН.1Q;8
18.01.2022;RU3110204122844;Схема №3.41 Артрит;С3.41.3Q;8
18.01.2022;RU3101090120489;Схема №3.41 Артрит;С3.41.3Q;8
19.01.2022;RU3110204130528;Схема №3.41 Артрит;С3.41.3Q;8
19.01.2022;RU3110204012241;Схема №3.41 Артрит;С3.41.1Q;8
19.01.2022;RU3110204123594;Схема №3.41 Артрит;ЦЕФТ.2Q;8
19.01.2022;RU3110204122191;Схема №3.41 Артрит;С3.41.3Q;8
19.01.2022;RU3110204122720;Схема №3.41 Артрит;С3.41.3Q;8
19.01.2022;RU3101150140630;Схема №3.5 Флегмона;СХ3.5.4Q;8
19.01.2022;RU3101090119900;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3101150108512;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101150100066;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
19.01.2022;RU3101150108467;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3101150109562;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3101090129263;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101090129573;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3101090126733;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101050305174;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;NL0880763109;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
19.01.2022;RU3101150108544;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101150108844;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101150108230;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101090120009;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3111005016699;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3111005048038;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101090127462;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
19.01.2022;RU3101150109779;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3101090120211;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3101090116504;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3101150108114;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101150109723;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101090117689;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
19.01.2022;RU3101150109592;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3101090120211;Схема №3.5 Флегмона;СХ3.5.2Q;8
19.01.2022;RU3111005016834;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
19.01.2022;RU3111501009812;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3111005017789;Схема №2 Язва Рустергольца;YAZVA.3Q;8
19.01.2022;RU3110204130348;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
19.01.2022;RU3111005008633;Схема №2 Язва Рустергольца;YAZVA.3Q;8
19.01.2022;RU3110204130442;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3111005017489;Схема №3 Язва Рустергольца;YAZ+K.3Q;8
19.01.2022;NL0758855932;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
19.01.2022;RU3101090116174;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101090128633;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101090128772;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3101150173396;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101090128034;Нет схемы;ЯЗВ+К.2Q;0
19.01.2022;RU3101150140499;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
19.01.2022;RU3101090126757;Нет схемы;ЯЗВ+К.3Q;0
19.01.2022;RU3101090129814;Нет схемы;ЯЗВ+К.3Q;0
19.01.2022;RU3101150140610;Нет схемы;ЯЗВ+К.4Q;0
19.01.2022;RU3101090127652;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
19.01.2022;RU3101090130176;Нет схемы;ЯЗВ+К.4Q;0
20.01.2022;RU3101090130669;Схема №3.41 Артрит;С3.41.1Q;8
20.01.2022;RU3110204123594;Схема №3.41 Артрит;С3.41.2Q;8
20.01.2022;RU3110204130223;Схема №3.41 Артрит;Н/К БРАК;8
20.01.2022;RU3101090120797;Схема №3.5 Флегмона;СХ3.5.3Q;8
20.01.2022;RU3101090120487;Схема №3.5 Флегмона;СХ3.5.3Q;8
20.01.2022;RU3101090119414;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3101090118987;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.01.2022;RU3101090156787;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3101090119859;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.01.2022;RU3101090118729;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3110204130202;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.01.2022;RU3110204120896;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.01.2022;RU3101100502752;Схема №3 Язва Рустергольца;YAZ+K.1Q;8
20.01.2022;DE0358448271;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
20.01.2022;NL0687641417;Схема №3 Язва Рустергольца;ЯЗВ+К.2Q;8
20.01.2022;DE0539490403;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3101090128295;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3101150166156;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
20.01.2022;RU3101090127843;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.01.2022;RU3101090126955;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3101090128606;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.01.2022;RU3101090130685;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3101090129719;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3111005016876;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3101090117489;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
20.01.2022;RU3101090128221;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3101150173924;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.01.2022;RU3101090129938;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
20.01.2022;RU3101090130388;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.01.2022;RU3111005017577;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
20.01.2022;RU3101090156498;Схема №3.41 Артрит;С3.41.4Q;8
21.01.2022;RU3101090120144;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3101090156236;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
21.01.2022;RU3101090120087;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
21.01.2022;RU3101090120805;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3111005017808;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3101090156446;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3101090156498;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
21.01.2022;RU3101090156550;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3101090119927;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3101090156428;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3101090130555;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3101090120402;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
21.01.2022;DE0361091585;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
21.01.2022;RU3101090120206;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
21.01.2022;RU3101090120487;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;NL0620411288;Схема №2 Язва Рустергольца;YAZVA.4Q;8
21.01.2022;DE0360732427;Схема №2 Язва Рустергольца;YAZVA.4Q;8
21.01.2022;RU3101100546855;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
21.01.2022;NL0663852785;Схема №3 Язва Рустергольца;ЯЗВ+К.3,4Q;8
21.01.2022;NL0655111180;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;8
21.01.2022;RU3111501009812;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3101090159206;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
21.01.2022;RU3110204130202;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3110204120896;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3110204123233;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
21.01.2022;RU3110204130442;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
21.01.2022;RU3110204130348;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
21.01.2022;RU3110204123172;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
21.01.2022;RU3111005017803;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;8
21.01.2022;RU3110204110017;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
21.01.2022;NL0758855932;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
21.01.2022;RU3101090129215;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
21.01.2022;RU3101090126054;Схема №2 Язва Рустергольца;ЯЗВА 34Q;8
21.01.2022;RU3101090127054;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
21.01.2022;RU3101090124192;Нет схемы;ЯЗВ+К.2Q;0
21.01.2022;RU3101090126829;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
21.01.2022;RU3101090130338;Нет схемы;ЯЗВ+К23Q;0
21.01.2022;RU3101090120402;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
22.01.2022;RU3101090119709;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.01.2022;RU3101090120805;Схема №3.5 Флегмона;СХ3.5.3Q;8
22.01.2022;RU3101090120362;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.01.2022;DE0358653679;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.01.2022;RU3101090119924;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.01.2022;RU3101090120531;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.01.2022;RU3110204124160;Схема №3.41 Артрит;С3.41.4Q;8
22.01.2022;RU3101090126270;Нет схемы;ЯЗВ+К34Q;0
22.01.2022;RU3101090128615;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.01.2022;RU3110204140972;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
22.01.2022;RU3111005017945;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
22.01.2022;RU3101090127912;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
23.01.2022;RU3101090159140;Схема №3.41 Артрит;С3.41.4Q;8
23.01.2022;RU3111005016885;Схема №3.5 Флегмона;СХ3.5.12;8
23.01.2022;RU3101090156415;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
23.01.2022;RU3101090125560;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.01.2022;DE0358632691;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
23.01.2022;RU3101090116881;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
23.01.2022;RU3101090117121;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
23.01.2022;DE0360760826;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.01.2022;RU3101090120430;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.01.2022;RU3101090120641;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
23.01.2022;DE1504425640;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.01.2022;RU3101090117304;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.01.2022;RU3101090117335;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.01.2022;RU3101090126629;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
23.01.2022;RU3101090129875;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
23.01.2022;RU3101090125530;Схема №2 Язва Рустергольца;ЯЗВА 34Q;8
23.01.2022;RU3101090159140;Схема №3.41 Артрит;С3.41.3Q;8
24.01.2022;RU3101090119924;Нет схемы;СХ1117;0
24.01.2022;RU3101090130555;Нет схемы;СХ1117;0
24.01.2022;RU3101090120797;Нет схемы;СХ1117;0
24.01.2022;RU3101090120402;Нет схемы;СХ1117;0
24.01.2022;RU3101090120489;Нет схемы;СХ1117;0
24.01.2022;RU3101090156428;Нет схемы;СХ1117;0
24.01.2022;RU3101090156498;Нет схемы;СХ1117;0
24.01.2022;RU3101090156446;Нет схемы;СХ1117;0
24.01.2022;RU3101090120144;Нет схемы;СХ1117;0
24.01.2022;RU3101090119927;Схема №3.5 Флегмона;СХ3.5.4Q;8
24.01.2022;RU3101090116985;Нет схемы;СХ1117;0
24.01.2022;RU3101090120821;Нет схемы;СХ1117;0
24.01.2022;RU3101100547416;Нет схемы;СХ1117;0
24.01.2022;RU3101090120362;Нет схемы;СХ1117;0
24.01.2022;RU3101090156236;Нет схемы;СХ1117;0
24.01.2022;RU3101090156550;Нет схемы;СХ1117;0
24.01.2022;RU3101090120279;Нет схемы;СХ1117;0
24.01.2022;RU3111005017808;Нет схемы;СХ1117;0
24.01.2022;RU3101090120805;Нет схемы;СХ1117;0
24.01.2022;RU3101090119927;Нет схемы;СХ1117;0
24.01.2022;RU3111005016885;Нет схемы;СХ1117;0
24.01.2022;RU3101090156550;Схема №3.5 Флегмона;СХ3.5.3Q;8
24.01.2022;RU3101090120206;Нет схемы;СХ1117;0
24.01.2022;RU3101090120087;Нет схемы;СХ1117;0
24.01.2022;RU3101090120917;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.01.2022;RU3101090120805;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.01.2022;RU3101090119998;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.01.2022;RU3101090116985;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
24.01.2022;RU3101090120907;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.01.2022;NL0736445348;Схема №3.41 Артрит;С3.41.4Q;8
24.01.2022;RU3111005007081;Схема №3.5 Флегмона;СХ3.5.1Q;8
24.01.2022;RU3101090120087;Схема №3.5 Флегмона;СХ3.5.4Q;8
24.01.2022;NL0644763273;Схема №1 Язва Монтелларо;KLUBN.4Q;8
24.01.2022;RU3110204120917;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
24.01.2022;RU3110204121136;Схема №3.41 Артрит;С3.41.3Q;8
24.01.2022;RU3101150173791;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.01.2022;RU3101090129875;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.01.2022;RU3101150108433;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
24.01.2022;RU3101150140117;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
24.01.2022;RU3101090128850;Нет схемы;ЯЗВ+К34Q;0
24.01.2022;RU3101090129469;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.01.2022;RU3101090126298;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
24.01.2022;RU3101090128464;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
24.01.2022;NL0729343631;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
24.01.2022;RU3101090120489;Схема №3.41 Артрит;С3.41.3Q;8
25.01.2022;RU3101150108842;Схема №3.5 Флегмона;СХ3.5.3Q;8
25.01.2022;RU3101150175525;Схема №3.41 Артрит;С3.41.3Q;8
25.01.2022;RU3110204122202;Схема №3.41 Артрит;С3.41.3Q;8
25.01.2022;RU3110204122191;Схема №3.41 Артрит;С3.41.3Q;8
25.01.2022;RU3110204122844;Схема №3.41 Артрит;С3.41.3Q;8
25.01.2022;RU3101090129573;Схема №3.41 Артрит;С3.41.3Q;8
25.01.2022;RU3101100547544;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;RU3101090120009;Схема №3.5 Флегмона;СХ3.5.4Q;8
25.01.2022;RU3111005048029;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
25.01.2022;RU3101100547416;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
25.01.2022;RU3101090125560;Схема №2 Язва Рустергольца;ЯЗВАР.23;8
25.01.2022;RU3101090120211;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;RU3101090119997;Схема №2 Язва Рустергольца;ЯЗВАР.12;8
25.01.2022;RU3101090120087;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101090120009;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
25.01.2022;RU3101090130555;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;RU3101090117121;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;DE0361091585;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101090120487;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;DE0539008775;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3111005003613;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;HU3729705195;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;NL0636122497;Схема №3.5 Флегмона;СХ3.5.3Q;8
25.01.2022;NL0718123990;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;RU3111005017733;Схема №3.5 Флегмона;СХ3.5.3Q;8
25.01.2022;RU3101090124192;Нет схемы;ЯЗВ+К.2Q;0
25.01.2022;NL0925082505;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;NL0718460462;Схема №3 Язва Рустергольца;YAZ+K.4Q;8
25.01.2022;RU3111005008903;Схема №3 Язва Рустергольца;YAZ+K.4Q;8
25.01.2022;RU3111005007053;Схема №2 Язва Рустергольца;YAZVA.2Q;8
25.01.2022;RU3111005007318;Схема №2 Язва Рустергольца;YAZVA.4Q;8
25.01.2022;RU3111005007154;Схема №2 Язва Рустергольца;YAZVA.4Q;8
25.01.2022;NL0750381819;Схема №3.41 Артрит;C3.41.4Q;8
25.01.2022;RU3110204120783;Схема №3 Язва Рустергольца;ЯЗВ+К.2Q;8
25.01.2022;RU3110204120896;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
25.01.2022;RU3110204123172;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
25.01.2022;RU3110204122191;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;RU3111501009812;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;RU3110204110017;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;RU3110204130704;Схема №3 Язва Рустергольца;ЯЗВ+К.1Q;8
25.01.2022;RU3110204130202;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;RU3110204012826;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
25.01.2022;RU3111005017803;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;8
25.01.2022;RU3110204121858;Схема №3 Язва Рустергольца;ЯЗВ+К.4Q;8
25.01.2022;RU3110204123233;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;NL0758855932;Схема №3 Язва Рустергольца;ЯЗВ+К.1Q;8
