Date;CowID;CowDiagnosis;HealSchema;HealPrep;HealDays
03.02.2022;RU3110204140517;Диарея;Схема №2.4;ЦЕФТ;6
04.02.2022;RU3110204130493;Диарея;Схема №2.5;БЕНСТР;6
04.02.2022;RU3101090120459;Диарея;Схема №2.4;ЦЕФТИОМТ;6
04.02.2022;RU3111005007508;Диарея;Схема №2.5;BENSTR;6
04.02.2022;RU3101090129252;Диарея;Схема №2.5;БНСТРП;6
05.02.2022;RU3101090116488;Диарея;Схема №2.4;ЦЕФТИОМТ;6
07.02.2022;RU3101150108428;Диарея;Схема №2.5;БНСТРП;6
10.02.2022;RU3101100548285;Диарея;Схема №2.5;БЕНСТР;6
11.02.2022;RU3101090116488;Диарея;Схема №2.4;ЦЕФТИОМТ;6
11.02.2022;RU3101090117760;Диарея;Схема №2.4;ЦЕФТИОМТ;6
12.02.2022;RU3101150108428;Диарея;Схема №2.5;БНСТРП;6
15.02.2022;RU3110204140231;Диарея;Схема №2.4;ЦЕФТ;6
15.02.2022;RU3101090127713;Диарея;Схема №2.5;БЕНСТРЕП;6
16.02.2022;RU3101090116488;Диарея;Схема №2.4;ЦЕФТИОМТ;6
17.02.2022;RU3101150108428;Диарея;Схема №2.4;ДРЕНЧ;6
17.02.2022;RU3101090128251;Диарея;Схема №2.4;ЦФТМТ;6
18.02.2022;NL0576254421;Диарея;Схема №2.5;BENSTR;6
20.02.2022;RU3101090119676;Диарея;Схема №2.5;БЕНСТРЕП;6
20.02.2022;RU3101090120188;Диарея;Схема №2.4;ЦЕФТИОМТ;6
20.02.2022;RU3110204140231;Диарея;Схема №2.4;ЦЕФТ;6
20.02.2022;RU3101090129468;Диарея;Схема №2.4;ЦФТМТ;6
21.02.2022;RU3101090116488;Диарея;Схема №2.4;ЦЕФТИОМТ;6
23.02.2022;RU3101150140652;Диарея;Схема №2.4;ЦФТМТ;6
24.02.2022;RU3101100516423;Диарея;Схема №2.5;БЕНСТР;6
25.02.2022;RU3110204122336;Диарея;Схема №2.4;ЦЕФТ;6
27.02.2022;RU3101090115611;Диарея;Схема №2.4;ЦЕФТИОМТ;6
28.02.2022;RU3101090156676;Диарея;Схема №2.4;ЦЕФТИОМТ;6
01.03.2022;RU3101100516423;Диарея;Схема №2.5;БЕНСТР;6
01.03.2022;RU3101090156785;Диарея;Схема №2.4;МЕЛЕНА;6
02.03.2022;RU3101090120430;Диарея;Схема №2.4;ЦЕФТИОМТ;6
03.03.2022;RU3110204140779;Диарея;Схема №2.4;ЦЕФТ;6
05.03.2022;RU3101090128187;Диарея;Схема №2.4;ЦЕФТОМИТ;6
07.03.2022;RU3101090125311;Диарея;Схема №2.5;БЕНСТРЕП;6
07.03.2022;RU3101090120430;Диарея;Схема №2.4;ЦЕФТИОМТ;6
07.03.2022;RU3101090120962;Диарея;Схема №2.4;ЦФТМТ;6
10.03.2022;RU3101150166599;Диарея;Схема №2.4;ЦЕФТОМИТ;6
12.03.2022;RU3101090120962;Диарея;Схема №2.4;ЦФТМТ;6
13.03.2022;RU3101090119538;Диарея;Схема №2.4;МЕЛЕНА;6
13.03.2022;RU3101090127693;Диарея;Схема №30.1;ЦЕФТИОМ;7
13.03.2022;NL0631547448;Диарея;Схема №2.5;BENSTR;6
14.03.2022;RU3101100549668;Диарея;Схема №30.3;AZITROVE;7
15.03.2022;RU3101090118567;Диарея;Схема №2.4;МЕЛЕНА;6
18.03.2022;RU3101100516423;Диарея;Схема №2.4;ЦЕФТ;6
18.03.2022;RU3111005048244;Диарея;Схема №2.4;CEFTIOMI;6
18.03.2022;RU3111005016587;Диарея;Схема №2.5;БЕНСТРЕП;6
20.03.2022;RU3101090116392;Диарея;Схема №2.4;ЦЕФТИОМТ;6
23.03.2022;RU3101100516423;Диарея;Схема №2.4;ЦЕФТ;6
24.03.2022;RU3101090120542;Диарея;Схема №2.4;ЦЕФТИОМТ;6
24.03.2022;RU3101090119589;Диарея;Схема №2.4;ЦЕФТИОМТ;6
27.03.2022;RU3110204130412;Диарея;Схема №2.4;ЦЕФТ;6
30.03.2022;RU3101090117443;Диарея;Схема №2.5;БНСТРП;6
01.04.2022;RU3101090130623;Диарея;Схема №2.5;БНСТРП;6
04.04.2022;RU3101090117443;Диарея;Схема №2.4;ЦФТМТ;6
05.04.2022;RU3101090129887;Диарея;Схема №2.4;ЦФТМТ;6
06.04.2022;RU3101090117335;Диарея;Схема №2.4;ЦФТ КРВТ;6
07.04.2022;DE0360318239;Диарея;Схема №2.4;ЦЕФТИОМТ;6
07.04.2022;RU3101090120141;Диарея;Схема №2.4;ЦЕФТИОМТ;6
07.04.2022;RU3101090115985;Диарея;Схема №2.5;БНСТРП;6
07.04.2022;RU3111005017094;Диарея;Схема №2.4;ЦЕФТИОМТ;6
08.04.2022;RU3111005017094;Диарея;Схема №2.4;ЦЕФТИОМТ;6
08.04.2022;RU3101090120459;Диарея;Схема №2.4;ЦЕФТИОМТ;6
09.04.2022;RU3101090120459;Диарея;Схема №2.4;ЦЕФТИОМТ;6
12.04.2022;RU3111005017094;Диарея;Схема №2.4;ПЕРИТОН;6
14.04.2022;RU3101050300877;Диарея;Схема №30.3;АЗТРНТ;7
15.04.2022;RU3111005017094;Диарея;Схема №2.4;ПЕРИТОН;6
16.04.2022;RU3110204130572;Диарея;Схема №2.5;БЕНСТР;6
16.04.2022;DE0360430972;Диарея;Схема №2.5;BENSTR;6
16.04.2022;RU3101090120141;Диарея;Схема №2.4;ВЕТАЦЕФ;6
17.04.2022;RU3110204140500;Диарея;Схема №2.4;ЦЕФТ;6
19.04.2022;RU3110204130412;Диарея;Схема №2.4;ЦЕФТ;6
20.04.2022;RU3110204122277;Диарея;Схема №2.5;БЕНСТР;6
20.04.2022;NL0686983589;Диарея;Схема №2.5;BENSTR;6
21.04.2022;RU3101090125891;Диарея;Схема №30.3;РЕД+ЮБЕР;7
21.04.2022;RU3110204121680;Диарея;Схема №2.5;БЕНСТР;6
23.04.2022;RU3101090117040;Диарея;Схема №2.5;БНСТРП;6
25.04.2022;RU3110204122277;Диарея;Схема №2.5;БЕНСТР;6
25.04.2022;RU3101090117200;Диарея;Схема №2.4;ПЕРИТОНИ;6
25.04.2022;RU3101100549512;Диарея;Схема №2.4;ПЕРИТОНИ;6
25.04.2022;RU3101090117200;Диарея;Схема №2.4;СЕПСИС;6
26.04.2022;NL0686983589;Диарея;Схема №2.5;BENSTR;6
27.04.2022;NL0686983589;Диарея;Схема №2.5;BENSTR;6
28.04.2022;RU3110204122967;Диарея;Схема №2.4;ЦЕФТ;6
28.04.2022;RU3101090120400;Диарея;Схема №2.5;БЕНСТРЕП;6
28.04.2022;RU3101150166448;Диарея;Схема №2.5;БЕНСТРЕП;6
28.04.2022;RU3101090117040;Диарея;Схема №30.1;ЦФТМТ;7
29.04.2022;RU3110204140593;Диарея;Схема №2.5;БЕНСТР;6
30.04.2022;NL0686983589;Диарея;Схема №2.5;BENSTR;6
01.05.2022;RU3111005003194;Диарея;Схема №2.4;CEFTIOMI;6
03.05.2022;RU3101090116879;Диарея;Схема №2.5;БЕНСТРЕП;6
03.05.2022;RU3110204122967;Диарея;Схема №2.4;ЦЕФТ;6
04.05.2022;RU3110204130412;Диарея;Схема №2.5;БЕНСТР;6
04.05.2022;RU3110204140593;Диарея;Схема №2.5;БЕНСТР;6
04.05.2022;RU3101090117747;Диарея;Схема №2.5;БЕНСТРЕП;6
06.05.2022;RU3111005003194;Диарея;Схема №2.4;CEFTIOMI;6
07.05.2022;RU3101090117186;Диарея;Схема №2.4;ИНТОКСИК;6
07.05.2022;RU3101090118978;Диарея;Схема №2.4;ИНТОКСИК;6
07.05.2022;RU3111005046105;Диарея;Схема №2.4;ИНТОКСИК;6
07.05.2022;RU3101090129020;Диарея;Схема №2.4;ЦЕФТИОМТ;6
08.05.2022;RU3110204122967;Диарея;Схема №2.4;ЦЕФТ;6
08.05.2022;RU3111005048190;Диарея;Схема №2.5;BENSTR;6
09.05.2022;RU3111005048190;Диарея;Схема №2.4;CEFTIOMI;6
10.05.2022;RU3101090129620;Диарея;Схема №2.5;БНСТРП;6
10.05.2022;RU3101090120065;Диарея;Схема №2.4;ЦЕФТИОМТ;6
12.05.2022;RU3110204122416;Диарея;Схема №2.4;ЦЕФТ;6
13.05.2022;RU3110204122967;Диарея;Схема №2.4;ЦЕФТ;6
13.05.2022;RU3110204130750;Диарея;Схема №2.4;ЦЕФТ;6
14.05.2022;RU3110204121758;Диарея;Схема №2.4;ЦЕФТ;6
14.05.2022;RU3110204130412;Диарея;Схема №2.5;БЕНСТР;6
15.05.2022;RU3110204140878;Диарея;Схема №2.4;ЦЕФТ;6
15.05.2022;RU3101100549757;Диарея;Схема №2.4;ВЗДУТКИШ;6
15.05.2022;RU3101150108790;Диарея;Схема №30.2;БЕНСТРЕП;7
16.05.2022;RU3101090129967;Диарея;Схема №2.5;БНСТРП;6
17.05.2022;RU3110204122416;Диарея;Схема №2.4;ЦЕФТ;6
18.05.2022;RU3110204121113;Диарея;Схема №2.4;ЦЕФТ;6
18.05.2022;RU3110204123302;Диарея;Схема №2.4;CEFTIOMI;6
18.05.2022;RU3110204130750;Диарея;Схема №2.4;ЦЕФТ;6
19.05.2022;RU3110204121758;Диарея;Схема №2.4;ЦЕФТ;6
19.05.2022;RU3110204130412;Диарея;Схема №2.5;БЕНСТР;6
20.05.2022;RU3110204140878;Диарея;Схема №2.4;ЦЕФТ;6
20.05.2022;RU3110204122967;Диарея;Схема №2.4;ЦЕФТ;6
22.05.2022;RU3110204122416;Диарея;Схема №2.4;ЦЕФТ;6
22.05.2022;RU3101150140467;Диарея;Схема №2.4;ЦЕФТИОМТ;6
24.05.2022;RU3110204121758;Диарея;Схема №2.4;ЦЕФТ;6
27.05.2022;RU3110204122416;Диарея;Схема №2.4;ЦЕФТ;6
28.05.2022;RU3110204130821;Диарея;Схема №2.4;ЦЕФТ;6
28.05.2022;RU3101090129141;Диарея;Схема №30.2;БНСТРП;7
29.05.2022;RU3110204121758;Диарея;Схема №2.5;БЕНСТР;6
29.05.2022;RU3101090128811;Диарея;Схема №30.1;ЦФТМТ;7
29.05.2022;RU3101090125369;Диарея;Схема №30.2;БНСТРП;7
29.05.2022;RU3101090129141;Диарея;Схема №30.2;БНСТРП;7
31.05.2022;RU3101090106312;Диарея;Схема №2.4;ЦЕФТИОМТ;6
31.05.2022;RU3101090118773;Диарея;Схема №2.4;ИНТОКСИК;6
01.06.2022;RU3110204130493;Диарея;Схема №2.4;ГАБ;6
01.06.2022;RU3110204122416;Диарея;Схема №2.4;ЦЕФТ;6
01.06.2022;RU3101090127171;Диарея;Схема №2.4;ЦФТМТ;6
01.06.2022;RU3101090128481;Диарея;Схема №2.4;ЦФТМТ;6
02.06.2022;RU3110204130821;Диарея;Схема №2.4;ЦЕФТ;6
02.06.2022;NL0615245526;Диарея;Схема №2.4;CEFTIOMI;6
03.06.2022;RU3110204121758;Диарея;Схема №2.4;ЦЕФТ;6
04.06.2022;RU3101100549475;Диарея;Схема №2.4;ЦЕФТ;6
04.06.2022;RU3101090129141;Диарея;Схема №30.2;БНСТЯЗВА;7
05.06.2022;RU3101090157329;Диарея;Схема №2.4;ЦЕФТИОМТ;6
05.06.2022;RU3111005048859;Диарея;Схема №2.5;БНСТРП;6
05.06.2022;RU3101090129548;Диарея;Схема №2.4;ЦФТМТ;6
05.06.2022;RU3101090129971;Диарея;Схема №2.5;ЯЗВА;6
05.06.2022;RU3110204122068;Диарея;Схема №2.4;ЦЕФТ;6
06.06.2022;RU3101090116740;Диарея;Схема №2.4;ЦЕФТИОМТ;6
06.06.2022;RU3101090129489;Диарея;Схема №2.4;ИНТОНет схемыЯ;6
06.06.2022;RU3101090128481;Диарея;Схема №2.4;ЦФТМТ;6
07.06.2022;RU3110204123471;Диарея;Схема №2.4;ЦЕФТ;6
07.06.2022;RU3101090119767;Диарея;Схема №2.4;ЦЕФТИОМТ;6
07.06.2022;RU3101090127171;Диарея;Схема №2.5;БНСТРП;6
08.06.2022;RU3110204140585;Диарея;Схема №2.4;ЦЕФТ;6
09.06.2022;RU3110204121689;Диарея;Схема №2.4;ЦЕФТ;6
10.06.2022;RU3110204122068;Диарея;Схема №2.5;БЕНСТР;6
10.06.2022;RU3110204130821;Диарея;Схема №2.4;ЦЕФТ;6
10.06.2022;RU3110204122068;Диарея;Схема №2.4;ЦЕФТ;6
10.06.2022;RU3101100516141;Диарея;Схема №30.1;ЦЕФТ;7
11.06.2022;RU3110204012988;Диарея;Схема №2.4;ЦЕФТ;6
11.06.2022;RU3101090116879;Диарея;Схема №2.4;ЦЕФТИОМТ;6
12.06.2022;RU3110204130493;Диарея;Схема №2.4;ЦЕФТ;6
12.06.2022;RU3101090125826;Диарея;Схема №2.4;ЦЕФТИОМТ;6
12.06.2022;RU3111005016353;Диарея;Схема №30.1;ЦЕФТ;7
14.06.2022;RU3101100548588;Диарея;Схема №2.4;ЦЕФ,АЦИД;6
14.06.2022;RU3110204140779;Диарея;Схема №2.4;ГАБИВИТ;6
15.06.2022;RU3110204130821;Диарея;Схема №2.4;ГАБИВИТ;6
15.06.2022;RU3101090159281;Диарея;Схема №2.5;БНСТРП;6
16.06.2022;RU3101020408886;Диарея;Схема №2.5;БЕНСТР;6
16.06.2022;RU3110204012988;Диарея;Схема №2.4;ЦЕФТ;6
16.06.2022;RU3101100549717;Диарея;Схема №2.4;ЦЕФТ;6
16.06.2022;RU3101090129202;Диарея;Схема №30.1;ЦЕФТИОМ;7
17.06.2022;RU3101100502763;Диарея;Схема №2.4;ЦЕФТ;6
18.06.2022;RU3110204121809;Диарея;Схема №2.4;ЦЕФТ;6
19.06.2022;RU3101100548588;Диарея;Схема №2.4;ЦЕФТ;6
19.06.2022;RU3101090129329;Диарея;Схема №2.5;БНСТРЯЗВ;6
19.06.2022;RU3110204140779;Диарея;Схема №2.4;ЦЕФТ;6
20.06.2022;RU3101090129129;Диарея;Схема №2.5;БНСТРП;6
20.06.2022;RU3101090126679;Диарея;Схема №2.5;БНСТРП;6
21.06.2022;RU3110204012988;Диарея;Схема №2.4;ЦЕФТ;6
22.06.2022;RU3110204140500;Диарея;Схема №2.4;ЦЕФТ;6
23.06.2022;RU3110204122225;Диарея;Схема №2.4;ЦЕФТ;6
23.06.2022;RU3110204121809;Диарея;Схема №2.4;ЦЕФТ;6
24.06.2022;RU3110204122914;Диарея;Схема №2.4;ЦЕФТ;6
24.06.2022;RU3101090157412;Диарея;Схема №2.4;ИНТОКСИК;6
24.06.2022;RU3101090129332;Диарея;Схема №30.1;ЦФТМТ;7
24.06.2022;RU3110204140779;Диарея;Схема №2.4;ЦЕФТ;6
25.06.2022;RU3111005048071;Диарея;Схема №2.4;СЕПСИС;6
25.06.2022;RU3101090117212;Диарея;Схема №2.4;ЦЕФТИОМТ;6
25.06.2022;RU3101090157366;Диарея;Схема №2.4;ЦЕФТИОМТ;6
25.06.2022;DE0360471686;Диарея;Схема №2.4;ЦЕФТИОМТ;6
26.06.2022;RU3110204012988;Диарея;Схема №2.5;БЕНСТР;6
27.06.2022;RU3110204130493;Диарея;Схема №2.4;ЦЕФТ;6
27.06.2022;RU3110204140500;Диарея;Схема №2.4;ЦЕФТ;6
29.06.2022;RU3110204122914;Диарея;Схема №2.5;БЕНСТР;6
29.06.2022;RU3110204140779;Диарея;Схема №2.4;ЦЕФТ;6
30.06.2022;RU3111005048071;Диарея;Схема №2.4;ЦЕФТИОМТ;6
01.07.2022;RU3110204012988;Диарея;Схема №2.4;ЦЕФТ;6
01.07.2022;RU3101090120704;Диарея;Схема №2.4;ИНТОКСНет схемыЯ;6
01.07.2022;RU3101090128633;Диарея;Схема №2.5;БНСТРП;6
02.07.2022;RU3110204122575;Диарея;Схема №2.4;ЦЕФТИОМТ;6
02.07.2022;RU3111005046332;Диарея;Схема №2.4;МИЛЕНА;6
02.07.2022;RU3111005046332;Диарея;Схема №2.4;МЕЛЕНА;6
03.07.2022;RU3101090106312;Диарея;Схема №2.4;ЦЕФТИОМТ;6
03.07.2022;RU3110204130493;Диарея;Схема №30.1;ЦЕФТ;7
03.07.2022;RU3110204140500;Диарея;Схема №2.4;ЦЕФТ;6
03.07.2022;RU3101090117181;Диарея;Схема №2.4;СЕПСИС;6
05.07.2022;RU3101090117597;Диарея;Схема №2.4;ЦЕФТИОМТ;6
05.07.2022;RU3101150108811;Диарея;Схема №2.4;ЦЕФТИОМТ;6
05.07.2022;RU3110204130809;Диарея;Схема №2.4;ЦЕФТ;6
05.07.2022;RU3101090117597;Диарея;Схема №2.4;ИНТОКС;6
06.07.2022;RU3110204012988;Диарея;Схема №2.5;БЕНСТР;6
06.07.2022;RU3101090129822;Диарея;Схема №30.1;ЦЕФТИОМ;7
08.07.2022;RU3101090156415;Диарея;Схема №2.4;СЕПСИС;6
09.07.2022;RU3101100547618;Диарея;Схема №2.4;СЕПСИС;6
09.07.2022;RU3101090128633;Диарея;Схема №2.5;БНСТРП;6
10.07.2022;RU3101090120027;Диарея;Схема №2.4;ЦЕФТИОМТ;6
10.07.2022;DE0360562211;Диарея;Схема №2.4;ЦЕФТИОМТ;6
11.07.2022;RU3101090120664;Диарея;Схема №2.4;МЕЛЕНА;6
11.07.2022;RU3101090157357;Диарея;Схема №2.4;ЦЕФТИОМТ;6
11.07.2022;RU3101090118571;Диарея;Схема №2.4;ЦЕФТИОМТ;6
12.07.2022;RU3101100549562;Диарея;Схема №2.4;МЕЛЕНА;6
13.07.2022;RU3110204012988;Диарея;Схема №2.4;ЦЕФТ;6
13.07.2022;DE0360562211;Диарея;Схема №2.4;СЕПЦИС;6
14.07.2022;RU3101050300879;Диарея;Схема №2.4;ЦФТМТ;6
15.07.2022;RU3101090120704;Диарея;Схема №2.4;СЕПСИС;6
16.07.2022;DE0358664407;Диарея;Схема №2.4;ЦЕФТИОМТ;6
16.07.2022;RU3110204122464;Диарея;Схема №2.4;ЦЕФТИОМТ;6
16.07.2022;RU3101090119239;Диарея;Схема №2.4;ЦЕФТИОМТ;6
17.07.2022;DE1603820318;Диарея;Схема №2.4;CEFTIOMI;6
18.07.2022;RU3101090117760;Диарея;Схема №2.4;ЦЕФТИОМТ;6
20.07.2022;RU3101090120704;Диарея;Схема №2.4;ЦЕФТИОМТ;6
21.07.2022;RU3101090119239;Диарея;Схема №2.4;ЦЕФТИОМТ;6
21.07.2022;DE0360562211;Диарея;Схема №2.5;ИНТОКСИК;6
22.07.2022;RU3101090120404;Диарея;Схема №2.4;МЕЛЕНА;6
23.07.2022;DE0360870648;Диарея;Схема №2.4;ЦЕФТИОМТ;6
23.07.2022;RU3101090156459;Диарея;Схема №2.4;ПРОКТИТ;6
23.07.2022;RU3101090118588;Диарея;Схема №2.4;ЦЕФТИОМТ;6
23.07.2022;RU3101090117760;Диарея;Схема №2.4;ИНТОКНет схемыЯ;6
24.07.2022;RU3101150166743;Диарея;Схема №30.1;ЦФТМТ;7
25.07.2022;RU3101100548737;Диарея;Схема №2.4;ЦФТМТ;6
26.07.2022;RU3101090118177;Диарея;Схема №2.4;МЕЛЕНА;6
26.07.2022;DE0358638687;Диарея;Схема №2.4;ЦЕФТИОМТ;6
30.07.2022;RU3101100548737;Диарея;Схема №2.4;ЦФТМТ;6
01.08.2022;RU3110204140532;Диарея;Схема №2.4;ЦЕФТ;6
04.08.2022;RU3101100548737;Диарея;Схема №2.4;ЦФТМТ;6
05.08.2022;RU3101090117535;Диарея;Схема №2.4;МЕЛОКСИН;6
05.08.2022;RU3101090117535;Диарея;Схема №2.4;МЕЛЕНА;6
06.08.2022;RU3101090156711;Диарея;Схема №2.4;ЦЕФТИОМТ;6
06.08.2022;RU3101090117441;Диарея;Схема №2.4;ИНТОКСНет схемыЯ;6
06.08.2022;RU3101090125576;Диарея;Схема №2.4;ИНТОКНет схемыЯ;6
07.08.2022;DE0360545111;Диарея;Схема №2.4;ЦЕФТИОМТ;6
07.08.2022;RU3101090125576;Диарея;Схема №2.4;ИНТОКНет схемыЯ;6
09.08.2022;RU3101090129851;Диарея;Схема №2.5;БНСТРП;6
10.08.2022;RU3101150166178;Диарея;Схема №2.5;БНСТРП;6
11.08.2022;RU3101090156711;Диарея;Схема №2.4;ЦЕФТИОМТ;6
13.08.2022;RU3101090119126;Диарея;Схема №2.4;ЦЕФТИОМТ;6
13.08.2022;DE0361093293;Диарея;Схема №2.4;ЦЕФТИОМТ;6
13.08.2022;RU3111005170107;Диарея;Схема №2.4;CEFTIOMI;6
16.08.2022;RU3111005017281;Диарея;Схема №30.1;CEFT;7
18.08.2022;RU3101100548737;Диарея;Схема №2.5;БНСТРП;6
21.08.2022;RU3101090118481;Диарея;Схема №2.4;ЦЕФТИОМТ;6
21.08.2022;RU3101090115683;Диарея;Схема №2.4;АБОМАЗИТ;6
22.08.2022;RU3101090116968;Диарея;Схема №2.4;ЦЕФТИОМТ;6
22.08.2022;RU3101090116968;Диарея;Схема №2.4;МЕЛЕНА;6
26.08.2022;DE0360318239;Диарея;Схема №2.4;ЦЕФТИОМТ;6
26.08.2022;RU3101090118481;Диарея;Схема №2.4;ЦЕФТИОМТ;6
27.08.2022;RU3101090119350;Диарея;Схема №2.4;ЦЕФТИОМТ;6
27.08.2022;RU3101090125508;Диарея;Схема №2.4;КРОВЬ;6
27.08.2022;RU3111005170254;Диарея;Схема №2.4;ЦЕФТ;6
28.08.2022;DE0361000101;Диарея;Схема №2.4;ЦЕФТИОМТ;6
29.08.2022;RU3101090120783;Диарея;Схема №2.4;ЦЕФТИОМТ;6
29.08.2022;DE0360689541;Диарея;Схема №2.4;ЦЕФТИОМТ;6
29.08.2022;RU3111005048050;Диарея;Схема №2.4;МЕЛЕНА;6
30.08.2022;RU3101090120923;Диарея;Схема №2.4;ЦЕФТИОМТ;6
