Date;CowID;TherSchema;TherPrep;TherDays
05.02.2022;RU3111005048031;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
05.02.2022;RU3101090128688;Схема №22.1 (родовспоможение, отек вымени);В200;4
05.02.2022;RU3101090126088;Схема №22.1 (родовспоможение, отек вымени);В200;4
05.02.2022;RU3101090156249;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
05.02.2022;RU3101150108265;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
06.02.2022;RU3101150140027;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
07.02.2022;NL0730011826;Схема №24.1 (острое гипергликемическое состояние);СХ№24.1;4
07.02.2022;RU3101150140136;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
07.02.2022;RU3110204130348;Схема №4.1 (поддерживающая коровы);ДРЕНЧЕР;4
07.02.2022;RU3101100548285;Схема №4.1 (поддерживающая коровы);ДРЕНЧЕР;4
07.02.2022;RU3101090129993;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
08.02.2022;RU3101090126373;Схема №4.1 (поддерживающая коровы);ВНБРЮШИН;4
09.02.2022;DE0358676088;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
09.02.2022;RU3101050305102;Схема №22.1 (родовспоможение, отек вымени);В200;4
09.02.2022;RU3101150140695;Схема №22.1 (родовспоможение, отек вымени);В200;4
09.02.2022;RU3110204122175;Схема №4.1 (поддерживающая коровы);ДРЕНЧЕР;4
09.02.2022;RU3110204130572;Схема №4.1 (поддерживающая коровы);ДРЕНЧЕР;4
10.02.2022;RU3101050305102;Схема №4.1 (поддерживающая коровы);В200;4
10.02.2022;RU3110204140980;Схема №4.1 (поддерживающая коровы);ДРЕНЧЕР;4
11.02.2022;RU3101090129768;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
11.02.2022;RU3110204140918;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
11.02.2022;RU3111501009812;Схема №4.1 (поддерживающая коровы);ДРЕНЧЕР;4
11.02.2022;RU3110204123313;Схема №4.1 (поддерживающая коровы);ДРЕНЧЕР;4
12.02.2022;RU3101090159272;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
13.02.2022;RU3101090128688;Схема №4.1 (поддерживающая коровы);В200;4
13.02.2022;DE0358676088;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
13.02.2022;RU3111005008437;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
13.02.2022;RU3101090126391;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
14.02.2022;RU3101090126391;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
14.02.2022;RU3101090125928;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
14.02.2022;RU3101090118821;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
14.02.2022;RU3111005003190;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
15.02.2022;RU3110204140231;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
15.02.2022;RU3110204130498;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
15.02.2022;RU3101090120206;Схема №22.1 (родовспоможение, отек вымени);ДЕКСАФОР;4
15.02.2022;RU3110204140231;Схема №32.3 (поддерживающая молодняк);РИНГНет схемыЛ;1
15.02.2022;NL0932547718;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
16.02.2022;RU3101090129263;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.02.2022;RU3101150140136;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.02.2022;NL0660789288;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.02.2022;RU3110204121265;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
16.02.2022;RU3101050305025;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
17.02.2022;RU3101090120468;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
17.02.2022;RU3110204122457;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
17.02.2022;RU3101100502618;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
17.02.2022;RU3101090115985;Схема №4.1 (поддерживающая коровы);В200;4
17.02.2022;RU3110204140918;Схема №4.1 (поддерживающая коровы);В200;4
17.02.2022;RU3111005046142;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
17.02.2022;RU3101090129410;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
17.02.2022;NL0660830409;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
17.02.2022;RU3101090128251;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
18.02.2022;RU3101090128964;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
18.02.2022;RU3101150140638;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
18.02.2022;RU3101090126391;Схема №4.1 (поддерживающая коровы);ТОНОКАРД;4
19.02.2022;RU3101090128044;Схема №4.1 (поддерживающая коровы);В200;4
20.02.2022;RU3110204130498;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
20.02.2022;RU3101090129468;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
20.02.2022;RU3101090125928;Схема №4.1 (поддерживающая коровы);В200МЕТР;4
21.02.2022;RU3101090116488;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.02.2022;RU3101090118053;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.02.2022;RU3101050305168;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
21.02.2022;RU3101150166235;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.02.2022;RU3110204122370;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
22.02.2022;RU3101090117168;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
22.02.2022;RU3101090116664;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
22.02.2022;RU3101150108427;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
22.02.2022;RU3101150173925;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
22.02.2022;RU3110204130489;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
23.02.2022;RU3101090157221;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
24.02.2022;RU3101090119589;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
24.02.2022;RU3101090129489;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
24.02.2022;RU3101150185608;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
24.02.2022;RU3101090126871;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
24.02.2022;RU3110204130679;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
25.02.2022;RU3101100547660;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
25.02.2022;RU3101090157094;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
25.02.2022;RU3101100547066;Схема №24.1 (острое гипергликемическое состояние);GIPOF;4
25.02.2022;RU3101150108114;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
26.02.2022;RU3110204130489;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
27.02.2022;RU3101090115611;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
27.02.2022;RU3110204122890;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
27.02.2022;DE0539490403;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
28.02.2022;RU3101090115387;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
28.02.2022;RU3101090128324;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
28.02.2022;RU3101050305068;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
28.02.2022;RU3110204130679;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
01.03.2022;RU3101090156785;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
01.03.2022;RU3101090126694;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
01.03.2022;NL0743452069;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
01.03.2022;RU3111005016763;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
01.03.2022;NL0750381819;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
02.03.2022;RU3110204121430;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
02.03.2022;RU3101090157025;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
02.03.2022;RU3101050305068;Схема №24.1 (острое гипергликемическое состояние);СХ№24.1;4
02.03.2022;RU3101090119538;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
02.03.2022;RU3101090116713;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
02.03.2022;RU3111005007226;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
03.03.2022;RU3101100547066;Схема №24.1 (острое гипергликемическое состояние);CX24.1;4
03.03.2022;RU3110204110039;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
03.03.2022;RU3101090128187;Схема №24.1 (острое гипергликемическое состояние);СХ№24.1;4
03.03.2022;RU3101100549592;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
03.03.2022;RU3110204130489;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
04.03.2022;RU3101090120430;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
04.03.2022;RU3101090156889;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
04.03.2022;RU3101100549668;Нет схемы;TRAKSOVT;NULL
04.03.2022;RU3101150108447;Схема №24.1 (острое гипергликемическое состояние);СХ№24.1;4
04.03.2022;RU3111005003615;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
05.03.2022;RU3101090120068;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
05.03.2022;RU3101090128187;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
06.03.2022;RU3101090116548;Схема №22.1 (родовспоможение, отек вымени);ДРЕНЧ;4
06.03.2022;RU3101090119164;Схема №22.1 (родовспоможение, отек вымени);ДРЕНЧ;4
06.03.2022;RU3110204130938;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
06.03.2022;RU3101090157094;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
07.03.2022;RU3101090156889;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
07.03.2022;RU3111005007315;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
07.03.2022;RU3101090128044;Схема №4.1 (поддерживающая коровы);АЗИТРОН;4
07.03.2022;RU3110204122451;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
08.03.2022;RU3101150140695;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
08.03.2022;NL0727957005;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
08.03.2022;NL0899305143;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
09.03.2022;RU3101090119475;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
09.03.2022;RU3101090125575;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
09.03.2022;RU3101090120430;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
09.03.2022;RU3101090116342;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
09.03.2022;RU3101090119538;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
09.03.2022;RU3110204130631;Схема №24.1 (острое гипергликемическое состояние);СХ№24.1;4
09.03.2022;NL0871714763;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
10.03.2022;NL0595582079;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
11.03.2022;RU3101090119475;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
11.03.2022;RU3101090125575;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
11.03.2022;RU3101090156889;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
12.03.2022;RU3101090157057;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
12.03.2022;RU3110204110039;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
12.03.2022;RU3110204123461;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
12.03.2022;RU3110204122365;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
12.03.2022;RU3101090157090;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
12.03.2022;RU3101020412359;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
12.03.2022;RU3101150166685;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
12.03.2022;RU3101090119538;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
12.03.2022;RU3101090116988;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
12.03.2022;NL0697546836;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
13.03.2022;RU3101090119475;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
13.03.2022;RU3101090125683;Схема №4.1 (поддерживающая коровы);АНТИТОКС;4
13.03.2022;RU3110204130631;Схема №24.1 (острое гипергликемическое состояние);СХ№24.1;4
13.03.2022;NL0631547448;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
13.03.2022;DE0360688778;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
13.03.2022;RU3111005007089;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
14.03.2022;RU3101090156889;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
15.03.2022;RU3101090118567;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.03.2022;RU3101090119267;Схема №32.3 (поддерживающая молодняк);КАЛЬФОСЕ;1
17.03.2022;RU3110204121458;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
17.03.2022;RU3101150166187;Схема №22.1 (родовспоможение, отек вымени);КАЛЬЦИЙ;4
17.03.2022;RU3101090128772;Схема №22.1 (родовспоможение, отек вымени);КАЛЬЦИЙ;4
17.03.2022;RU3111005016336;Схема №32.3 (поддерживающая молодняк);РИНГНет схемыЛ;1
17.03.2022;RU3111005016336;Схема №22.1 (родовспоможение, отек вымени);ДРЕНЧ;4
18.03.2022;RU3101090129314;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
18.03.2022;RU3101100549626;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
19.03.2022;RU3111005048029;Схема №4.1 (поддерживающая коровы);КАЛЬЦБОР;4
19.03.2022;RU3111005017279;Схема №4.1 (поддерживающая коровы);КАЛЬЦБОР;4
19.03.2022;RU3111005016587;Схема №4.1 (поддерживающая коровы);КАЛЬЦБОР;4
19.03.2022;DE0360160970;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
19.03.2022;RU3110204120968;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
19.03.2022;RU3101100547463;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
19.03.2022;RU3101090128772;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
19.03.2022;RU3101100548691;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
19.03.2022;RU3101100547463;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
20.03.2022;RU3110204122508;Схема №4.1 (поддерживающая коровы);КАЛЬЦБОР;4
20.03.2022;RU3111005017070;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
20.03.2022;RU3111005007315;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
21.03.2022;RU3101090117340;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
23.03.2022;RU3101090156380;Схема №4.1 (поддерживающая коровы);ВИТАМ;4
23.03.2022;RU3110204140923;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
24.03.2022;RU3101090130035;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
25.03.2022;RU3101090119267;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
25.03.2022;RU3101090125683;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
25.03.2022;RU3101150140147;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
26.03.2022;RU3110204122386;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
26.03.2022;RU3101150140147;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
27.03.2022;RU3101090119589;Схема №24.1 (острое гипергликемическое состояние);25,6;4
27.03.2022;RU3101090119589;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
27.03.2022;RU3101090125606;Схема №4.1 (поддерживающая коровы);КАЛЬФОСЕ;4
27.03.2022;RU3101150166187;Схема №4.1 (поддерживающая коровы);КАЛЬФОСЕ;4
27.03.2022;RU3101090117040;Схема №4.1 (поддерживающая коровы);КАЛЬФОСЕ;4
27.03.2022;RU3110204122954;Схема №24.1 (острое гипергликемическое состояние);CX24.1;4
27.03.2022;RU3101150100034;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
28.03.2022;RU3101150100034;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
28.03.2022;RU3101090119508;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
28.03.2022;RU3110204012804;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
28.03.2022;RU3101090119589;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
28.03.2022;RU3101090119589;Схема №24.1 (острое гипергликемическое состояние);25,6;4
29.03.2022;RU3101090159173;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
29.03.2022;RU3111005048029;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
29.03.2022;RU3110204140568;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
29.03.2022;RU3101090129518;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
29.03.2022;RU3101150166187;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
29.03.2022;RU3101090125683;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
29.03.2022;RU3101090117040;Схема №4.1 (поддерживающая коровы);МЕЛОКС Х;4
30.03.2022;RU3110204012804;Схема №22.1 (родовспоможение, отек вымени);ДРЕНЧ;4
30.03.2022;RU3101090119586;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
30.03.2022;RU3101090117443;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
30.03.2022;DE0360806274;Схема №22.1 (родовспоможение, отек вымени);CX22.1;4
01.04.2022;RU3101090127721;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
02.04.2022;RU3101090120931;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
02.04.2022;RU3110204120615;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
03.04.2022;RU3110204130528;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
03.04.2022;RU3110204012804;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
03.04.2022;RU3101150166466;Схема №22.1 (родовспоможение, отек вымени);В200;4
03.04.2022;RU3101090106452;Схема №22.1 (родовспоможение, отек вымени);В200;4
04.04.2022;RU3101050300874;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
05.04.2022;RU3101090129527;Схема №4.1 (поддерживающая коровы);DRENCH;4
05.04.2022;RU3101090130052;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
06.04.2022;RU3101090120952;Схема №4.1 (поддерживающая коровы);ЮБР+АНТИ;4
06.04.2022;RU3101090120924;Схема №4.1 (поддерживающая коровы);ЮБР+АНТИ;4
06.04.2022;RU3101090117040;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
06.04.2022;DE0360697107;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
07.04.2022;RU3101150108731;Схема №4.1 (поддерживающая коровы);В200;4
07.04.2022;RU3101150166188;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
07.04.2022;RU3111005016612;Схема №4.1 (поддерживающая коровы);МЕТРВ200;4
07.04.2022;RU3101090118500;Схема №24.1 (острое гипергликемическое состояние);ГЛ 6.8;4
07.04.2022;RU3101090115985;Схема №4.1 (поддерживающая коровы);DRENCH;4
08.04.2022;RU3110204123607;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
08.04.2022;RU3101090125919;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
08.04.2022;RU3101090117040;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
08.04.2022;RU3101090126956;Схема №22.1 (родовспоможение, отек вымени);В200;4
08.04.2022;RU3101090126956;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
08.04.2022;RU3101090115985;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
09.04.2022;RU3111005016878;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
09.04.2022;RU3101090117335;Схема №4.1 (поддерживающая коровы);ЮБР+АНТИ;4
09.04.2022;RU3101090156380;Схема №4.1 (поддерживающая коровы);ЮБР+АНТИ;4
10.04.2022;RU3101090126616;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
10.04.2022;RU3101090159269;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
10.04.2022;RU3101050305190;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
11.04.2022;DE0360430972;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
11.04.2022;RU3101050300877;Схема №4.1 (поддерживающая коровы);AZITRO;4
12.04.2022;RU3110204123527;Схема №22.1 (родовспоможение, отек вымени);ДЕКСА;4
12.04.2022;RU3101090156380;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
12.04.2022;DE0360689168;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
12.04.2022;RU3101090130311;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
13.04.2022;RU3101150100040;Схема №4.1 (поддерживающая коровы);DRENCH;4
13.04.2022;RU3101090126616;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
13.04.2022;RU3101150100040;Схема №4.1 (поддерживающая коровы);КАЛЬФОС;4
13.04.2022;RU3101090156641;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
13.04.2022;NL0654951578;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
14.04.2022;RU3110204130804;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
14.04.2022;RU3101090130311;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
14.04.2022;NL0639739524;Схема №24.1 (острое гипергликемическое состояние);GIPOFIS;4
14.04.2022;RU3101090126405;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
14.04.2022;RU3101050300877;Схема №22.1 (родовспоможение, отек вымени);ДРЕНЧ;4
14.04.2022;RU3101090120364;Схема №4.1 (поддерживающая коровы);КАП/БОР;4
14.04.2022;RU3101090120364;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
14.04.2022;RU3101090119894;Схема №24.1 (острое гипергликемическое состояние);ГИПОГЛИК;4
14.04.2022;RU3101090120364;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
14.04.2022;RU3101090159408;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
15.04.2022;RU3101090119894;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
15.04.2022;NL0875490300;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
15.04.2022;RU3101090126770;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
15.04.2022;RU3111005048005;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
15.04.2022;RU3111005016142;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
15.04.2022;RU3101050305175;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
15.04.2022;RU3101090130311;Схема №4.1 (поддерживающая коровы);КАПЕЛЬН;4
15.04.2022;RU3111005017630;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.04.2022;DE0360531194;Схема №24.1 (острое гипергликемическое состояние);GIPOFIZI;4
16.04.2022;RU3101090120141;Схема №4.1 (поддерживающая коровы);ЮБЕРИН;4
16.04.2022;RU3111005017094;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
16.04.2022;RU3101050300877;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
17.04.2022;NL0639739524;Схема №24.1 (острое гипергликемическое состояние);GIPOFIZI;4
17.04.2022;RU3101050305190;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
18.04.2022;NL0942179259;Схема №22.1 (родовспоможение, отек вымени);CX№22.1;4
19.04.2022;RU3101090156266;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
19.04.2022;RU3111005007657;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
19.04.2022;RU3110204140593;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
19.04.2022;RU3110204122358;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
19.04.2022;NL0725159786;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
20.04.2022;RU3110204121680;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
20.04.2022;RU3101090117200;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
20.04.2022;RU3101090119142;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
21.04.2022;DE1504338141;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
21.04.2022;RU3110204122277;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
21.04.2022;RU3111005007089;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
21.04.2022;NL0725159786;Схема №4.1 (поддерживающая коровы);KAPELNIC;4
22.04.2022;RU3101090120783;Схема №22.1 (родовспоможение, отек вымени);DEKSA;4
22.04.2022;RU3111005017857;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
23.04.2022;RU3110204122358;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
23.04.2022;RU3101150140663;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
23.04.2022;RU3101090130418;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
23.04.2022;RU3101150166295;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
23.04.2022;RU3101090116622;Схема №4.1 (поддерживающая коровы);КАЛЬЦИЙ;4
23.04.2022;RU3101090126405;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
24.04.2022;RU3101090117200;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
24.04.2022;RU3110204140820;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
25.04.2022;RU3101090125919;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
26.04.2022;RU3110204140593;Схема №4.1 (поддерживающая коровы);ДРЕНЧ;4
26.04.2022;RU3101090120784;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
26.04.2022;RU3101150140467;Схема №22.1 (родовспоможение, отек вымени);СХ№22.1;4
26.04.2022;RU3101050300874;Схема №4.1 (поддерживающая коровы);КАПЕЛЬНЦ;4
27.04.2022;RU3101090157223;Схема №4.1 (поддерживающая коровы);БОРГЛ;4
