Date;CowID;TraumaSchema;TraumaPrep;TraumaDays
20.04.2022;NL0630633467;Схема №3.6 Рана;ТРАВМА ВЫМЕНИ;6
20.04.2022;RU3101090127599;Схема №3.6 Рана;РЕК ЗАПУ;6
21.04.2022;RU3101090156415;Схема №3.6 Рана;АРТРОЗ;6
21.04.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХ;6
21.04.2022;RU3101090119142;Схема №3.6 Рана;ХР ПНЕВМ;6
21.04.2022;RU3101090120924;Схема №3.6 Рана;АРТРОЗ;6
21.04.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
21.04.2022;RU3101150140100;Схема №3.6 Рана;АРТРОЗ;6
21.04.2022;RU3101090129915;Схема №3.6 Рана;АБС ВЫМ;6
21.04.2022;RU3101090119124;Схема №3.6 Рана;АРТРОЗ;6
21.04.2022;RU3101090119015;Схема №3.6 Рана;ТУГОДОЙ;6
21.04.2022;DE1504387160;Схема №3.6 Рана;ОБМОРОЖ1Нет схемы4;6
21.04.2022;RU3101090115749;Схема №3.6 Рана;ТРСПИНЫ;6
22.04.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
22.04.2022;RU3101090119712;Схема №3.6 Рана;3Q ЛИПОМ;6
22.04.2022;RU3101100546412;Схема №3.6 Рана;2 СОСКА;6
23.04.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
23.04.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
23.04.2022;RU3101090116622;Схема №3.7 Растяжение;ИНФЛАРТ;4
23.04.2022;DE0362251156;Схема №3.6 Рана;ПОРВАНЫ3,4СОСО;6
24.04.2022;RU3101100547618;Схема №3.6 Рана;ТР ВЛАГ;6
24.04.2022;RU3101090116622;Схема №3.6 Рана;РАЗРСВЯЗ;6
25.04.2022;RU3101090116988;Схема №3.6 Рана;ОТЕКБЕДР;6
25.04.2022;RU3101090118038;Схема №3.6 Рана;ТР ВЫМ;6
25.04.2022;RU3101090116622;Схема №3.6 Рана;РАЗРСВЯЗ;6
25.04.2022;RU3101090116988;Схема №3.6 Рана;ТРАВМНет схемыЗМ;6
26.04.2022;RU3101090119754;Схема №3.6 Рана;АРТРОЗ;6
26.04.2022;RU3101090120924;Схема №3.6 Рана;АРТРОЗ;6
26.04.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
26.04.2022;RU3101150140100;Схема №3.6 Рана;АРТРОЗ;6
26.04.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
26.04.2022;RU3101090119124;Схема №3.6 Рана;АРТРОЗ;6
26.04.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХ СУ;6
26.04.2022;RU3101090119142;Схема №3.6 Рана;ХР ПНЕВМ;6
27.04.2022;RU3101090120480;Схема №3.6 Рана;АРТРОЗ;6
27.04.2022;RU3101090129915;Схема №3.6 Рана;4 ГЕМ;6
27.04.2022;RU3111005046109;Схема №3.6 Рана;УШИБ;6
27.04.2022;RU3101090156415;Схема №3.6 Рана;АРТРОЗ;6
27.04.2022;RU3101090157357;Схема №3.6 Рана;ТР ВЛАГ;6
27.04.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
28.04.2022;RU3101090120784;Схема №3.6 Рана;УШИБКРУП;6
28.04.2022;RU3101090120362;Схема №3.6 Рана;УШИБТБС;6
28.04.2022;RU3101090120362;Схема №3.6 Рана;АРТРОЗ;6
29.04.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
29.04.2022;RU3101090117789;Схема №3.6 Рана;АБСЦЕСС;6
30.04.2022;RU3101090159450;Схема №3.6 Рана;СХ3.6;6
01.05.2022;RU3101090119754;Схема №3.6 Рана;АРТРОЗ;6
01.05.2022;RU3101150140100;Схема №3.6 Рана;АРТРОЗ;6
01.05.2022;RU3101090119124;Схема №3.6 Рана;АРТРОЗ;6
01.05.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
01.05.2022;RU3101090119142;Схема №3.6 Рана;ХР ПНЕВМ;6
01.05.2022;RU3101090120924;Схема №3.6 Рана;АРТРОЗ;6
01.05.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХ СУ;6
01.05.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
01.05.2022;RU3101090127836;Схема №3.6 Рана;АРТРОЗ;6
01.05.2022;RU3101090117354;Схема №3.6 Рана;СХ3.6;6
01.05.2022;RU3101090156281;Схема №3.6 Рана;НЕКР ПАЛ;6
01.05.2022;DE0358665841;Схема №3.6 Рана;НЕВЫДАИВ;6
01.05.2022;RU3101090129915;Схема №3.6 Рана;ТУГОДОЙ;6
02.05.2022;RU3101090120783;Схема №3.6 Рана;ТУГОДОЙ;6
02.05.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
02.05.2022;RU3101090156415;Схема №3.6 Рана;НЕКРОЗ;6
02.05.2022;RU3111005016294;Схема №3.6 Рана;РАЗРЫВ 1СОСКА;6
04.05.2022;RU3101090117789;Схема №3.6 Рана;АБСЦЕСС;6
04.05.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
06.05.2022;RU3101090127836;Схема №3.6 Рана;АРТРОЗ;6
06.05.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
06.05.2022;RU3101090156281;Схема №3.6 Рана;АРТРОЗ;6
06.05.2022;RU3101090119757;Схема №3.6 Рана;ТРВЛАГ;6
06.05.2022;RU3101090119754;Схема №3.6 Рана;АРТРОЗ;6
06.05.2022;RU3101150140100;Схема №3.6 Рана;АРТРОЗ;6
06.05.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХСУС;6
06.05.2022;RU3101100549531;Схема №3.6 Рана;ТРВЛАГ;6
06.05.2022;RU3101090120924;Схема №3.6 Рана;АРТРОЗ;6
06.05.2022;RU3101090119124;Схема №3.6 Рана;АРТРОЗ;6
07.05.2022;RU3101090126048;Схема №3.7 Растяжение;ИНФЛАРТ;4
07.05.2022;RU3101090119124;Схема №3.6 Рана;УШИБ;6
07.05.2022;RU3101090156415;Схема №3.6 Рана;НЕКРОЗ;6
07.05.2022;RU3111005016567;Схема №3.6 Рана;ПОЛИНЕНет схемыЯ;6
07.05.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
07.05.2022;RU3101090117357;Схема №3.6 Рана;УДАЛПАЛЕ;6
08.05.2022;RU3101090117304;Схема №3.6 Рана;АБСЦЕСС;6
09.05.2022;NL0878421055;Схема №3.6 Рана;АГАЛАКТИЯ;6
09.05.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
09.05.2022;RU3101090117789;Схема №3.6 Рана;МИОКАРД;6
09.05.2022;RU3101090117357;Схема №3.6 Рана;АМИЛОБАК;6
09.05.2022;RU3101090120426;Схема №3.6 Рана;ТРАВМАНет схемыМ;6
09.05.2022;RU3101090117304;Схема №3.6 Рана;ТР ВЫМЕН;6
09.05.2022;RU3111005003047;Схема №3.6 Рана;4СОС.ПОРВАН;6
10.05.2022;RU3101090120065;Схема №3.6 Рана;ВЗДУТКИШ;6
11.05.2022;RU3101090115476;Схема №3.6 Рана;СПАЙКИ;6
11.05.2022;RU3101090119124;Схема №3.6 Рана;АРТРОЗ;6
11.05.2022;RU3101090119754;Схема №3.6 Рана;АРТРОЗ;6
11.05.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
11.05.2022;RU3101150140100;Схема №3.6 Рана;АРТРОЗ;6
11.05.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХСУС;6
11.05.2022;RU3101090127836;Схема №3.6 Рана;АРТРОЗ;6
11.05.2022;RU3101090120875;Схема №3.6 Рана;АРТРОЗ;6
11.05.2022;RU3101090119652;Схема №3.6 Рана;ТРАВМАТ;6
12.05.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
12.05.2022;DE0359963109;Схема №3.6 Рана;АРТРОЗ;6
12.05.2022;RU3101090156415;Схема №3.6 Рана;НЕДОИТСЯ;6
14.05.2022;RU3101090117357;Схема №3.6 Рана;АРТРОЗ;6
14.05.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
14.05.2022;NL0685004252;Схема №3.6 Рана;ХРОНИЧ.МАСТ2;6
14.05.2022;NL0923857660;Схема №3.6 Рана;ХРОНИЧ.МАСТ2,3;6
14.05.2022;RU3101090120783;Схема №3.6 Рана;ТУГОДОЙ;6
14.05.2022;RU3111005003087;Схема №3.6 Рана;ХРОНИЧ.МАСТ3;6
14.05.2022;RU3111005016897;Схема №3.6 Рана;ХРОНИЧ.МАСТ2;6
14.05.2022;RU3101090120617;Схема №3.6 Рана;ТРПОЗВОН;6
16.05.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
16.05.2022;RU3101090119124;Схема №3.6 Рана;АРТРОЗ;6
16.05.2022;RU3101090127836;Схема №3.6 Рана;АРТРОЗ;6
16.05.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХСУС;6
16.05.2022;RU3101090120875;Схема №3.6 Рана;АРТРОЗ;6
16.05.2022;RU3101090117357;Схема №3.6 Рана;ТРСУСТАВ;6
16.05.2022;RU3101090119757;Схема №3.6 Рана;ТРВЫМ;6
17.05.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
17.05.2022;DE0359963109;Схема №3.6 Рана;АРТРОЗ;6
17.05.2022;RU3101100549149;Схема №3.6 Рана;4QОБМОРОЖ;6
18.05.2022;RU3101090119924;Схема №3.6 Рана;ДЕФОРСУС;6
18.05.2022;RU3101090117637;Схема №3.6 Рана;ГЕМ 2Д;6
19.05.2022;RU3101090120211;Схема №3.7 Растяжение;АРТРОЗ;4
19.05.2022;RU3101090117357;Схема №3.6 Рана;ПЕРЕЛОМ;6
19.05.2022;RU3101090159457;Схема №3.6 Рана;НЕТМОЛОКАВ4;6
20.05.2022;RU3101090118782;Схема №3.6 Рана;ТР ВЫМ;6
20.05.2022;RU3101090157139;Схема №3.6 Рана;ТОКС МАС;6
20.05.2022;RU3101090119757;Схема №3.6 Рана;НЕДОЙ;6
20.05.2022;NL0657006213;Схема №3.7 Растяжение;СХ3.7;4
21.05.2022;RU3101090119124;Схема №3.6 Рана;АРТРОЗ;6
21.05.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
21.05.2022;RU3101090127836;Схема №3.6 Рана;АРТРОЗ;6
21.05.2022;RU3101090120875;Схема №3.6 Рана;АРТРОЗ;6
21.05.2022;RU3101150166469;Схема №3.6 Рана;АРТРОЗ;6
21.05.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХСУС;6
21.05.2022;RU3101090119757;Схема №3.6 Рана;ТР ВЫМ;6
22.05.2022;RU3101090102502;Схема №3.6 Рана;С/С;6
22.05.2022;RU3101090156215;Схема №3.6 Рана;АРТРОЗ;6
22.05.2022;NL0724935495;Схема №3.6 Рана;НЕТМОЛОКА2,4;6
23.05.2022;RU3101100549679;Схема №3.6 Рана;ТР ВЛАГ;6
23.05.2022;RU3101090119924;Схема №3.6 Рана;АРТРОЗ;6
23.05.2022;RU3101090116847;Схема №3.6 Рана;НЕВЫДАИВ;6
23.05.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
23.05.2022;RU3101090117304;Схема №3.6 Рана;ПОЛИНЕЙР;6
23.05.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
23.05.2022;RU3110204122501;Схема №3.6 Рана;ТУГОДОЙ;6
23.05.2022;RU3101090116156;Схема №3.6 Рана;ВЗДУТКИШ;6
24.05.2022;RU3101090119124;Схема №3.6 Рана;УШИБ ТБС;6
24.05.2022;RU3101090119757;Схема №3.6 Рана;НЕДОИТСЯ;6
24.05.2022;RU3101090117637;Схема №3.6 Рана;ГЕМ;6
25.05.2022;RU3101090157139;Схема №3.6 Рана;ТОКСМАСТ;6
25.05.2022;RU3101090118782;Схема №3.6 Рана;ТР ВЫМ;6
26.05.2022;RU3101090120875;Схема №3.6 Рана;АРТРОЗ;6
26.05.2022;RU3101090127836;Схема №3.6 Рана;АРТРОЗ;6
26.05.2022;RU3101150166469;Схема №3.6 Рана;АРТРОЗ;6
26.05.2022;RU3101090120009;Схема №3.6 Рана;АРТРОЗ;6
26.05.2022;RU3101090119124;Схема №3.6 Рана;АРТРОЗ;6
26.05.2022;RU3101090159131;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
27.05.2022;RU3101090119697;Схема №3.7 Растяжение;ИНФЛАРТ;4
27.05.2022;RU3101090156262;Схема №3.6 Рана;ТРВЫМЕНИ;6
27.05.2022;RU3110204122617;Схема №3.6 Рана;КОНТРСОС;6
27.05.2022;DE0538892348;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
27.05.2022;RU3101100547246;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
27.05.2022;RU3111005016203;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
27.05.2022;RU3101100516054;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
28.05.2022;RU3101090156215;Схема №3.6 Рана;ФЛЕГБЕДР;6
28.05.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
28.05.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
28.05.2022;RU3101090156908;Схема №3.6 Рана;ВЫВИХСУС;6
28.05.2022;NL0871537968;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
28.05.2022;RU3101100547184;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
28.05.2022;NL0657812216;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
29.05.2022;RU3101090156771;Схема №3.6 Рана;МИОКАРД;6
29.05.2022;RU3101090157329;Схема №3.6 Рана;ТР ВЛАГ;6
29.05.2022;RU3101090116847;Схема №3.6 Рана;ТРАВМАТИ;6
29.05.2022;RU3101090127623;Схема №3.6 Рана;АРТРОЗ;6
29.05.2022;RU3101100549103;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
29.05.2022;RU3101100547297;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
30.05.2022;RU3101090115476;Схема №3.6 Рана;Н.О.Д.А.;6
30.05.2022;RU3101090120192;Схема №3.6 Рана;ГИПОГАЛА;6
30.05.2022;RU3101090117304;Схема №3.6 Рана;Н/Д;6
30.05.2022;RU3101090118782;Схема №3.6 Рана;Н/Д;6
30.05.2022;RU3101090127836;Схема №3.6 Рана;ТРСУСТАВ;6
30.05.2022;RU3101100503624;Схема №3.7 Растяжение;СХ3.7;4
31.05.2022;RU3101090118773;Схема №3.7 Растяжение;ИНФЛАРТ;4
31.05.2022;RU3101090119126;Схема №3.6 Рана;ТРПОЗВОН;6
31.05.2022;RU3110204122617;Схема №3.6 Рана;МИОКАРД;6
31.05.2022;RU3111005046117;Схема №3.6 Рана;ГЕМАТОМ;6
01.06.2022;RU3101090120009;Схема №3.6 Рана;НП;6
01.06.2022;RU3101150166469;Схема №3.6 Рана;НП;6
01.06.2022;RU3101090119124;Схема №3.6 Рана;АРТРНет схемыЗ;6
01.06.2022;RU3111005048071;Схема №3.6 Рана;АРТРНет схемыЗ;6
01.06.2022;RU3101090118376;Схема №3.6 Рана;НП;6
01.06.2022;RU3101090118782;Схема №3.6 Рана;АБСЦ ВЫМ;6
01.06.2022;RU3101090120875;Схема №3.6 Рана;НП;6
01.06.2022;RU3101090127836;Схема №3.6 Рана;АРТРНет схемыЗ;6
01.06.2022;RU3101090157103;Схема №3.6 Рана;НП;6
01.06.2022;RU3111005048361;Схема №3.6 Рана;ХРОНИЧ.МАСТ3;6
01.06.2022;NL0630633467;Схема №3.6 Рана;ХРОНИЧ.МАСТ3;6
02.06.2022;RU3101090156215;Схема №3.6 Рана;АБЦЕС;6
02.06.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
03.06.2022;RU3101090116879;Схема №3.6 Рана;АРТРОЗ;6
03.06.2022;NL0643113268;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
03.06.2022;RU3111005016128;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
03.06.2022;DE0361015827;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
03.06.2022;NL0751945128;Схема №3.6 Рана;ОТОРВАН2СОСОК;6
04.06.2022;RU3101090102502;Схема №3.6 Рана;СС;6
04.06.2022;RU3101090116847;Схема №3.6 Рана;КОНТСОСТ;6
04.06.2022;RU3101090115476;Схема №3.6 Рана;Н.О.Д.А.;6
05.06.2022;RU3101090120617;Схема №3.6 Рана;ТРПОЗВОН;6
05.06.2022;RU3101090117597;Схема №3.6 Рана;ТРГЛАЗА;6
05.06.2022;RU3101090157329;Схема №3.6 Рана;Н/Д;6
06.06.2022;RU3111005048071;Схема №3.6 Рана;АРТРОЗ;6
06.06.2022;DE0358611034;Схема №3.6 Рана;ТУГОДОЙ;6
07.06.2022;RU3101090156958;Схема №3.6 Рана;ТРСПИНЫ;6
07.06.2022;RU3111005016875;Схема №3.6 Рана;ТРАВМБЕД;6
07.06.2022;RU3101090129489;Схема №3.6 Рана;АГАЛАКТ;6
08.06.2022;RU3101090119531;Схема №3.6 Рана;ТР ХВОСТ;6
08.06.2022;RU3101090116879;Схема №3.6 Рана;АРТРОЗ;6
08.06.2022;RU3101090118376;Схема №3.6 Рана;АРТРОЗ;6
08.06.2022;RU3101150166455;Схема №3.6 Рана;АРТРОЗ;6
08.06.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
08.06.2022;RU3101090127836;Схема №3.6 Рана;АРТРОЗ;6
08.06.2022;RU3101090156908;Схема №3.6 Рана;ТР СУСТ;6
08.06.2022;RU3101090120805;Схема №3.6 Рана;АРТРОЗ;6
08.06.2022;RU3101090156215;Схема №3.6 Рана;АБСЦ;6
08.06.2022;RU3101090127623;Схема №3.6 Рана;АРТРОЗ;6
08.06.2022;RU3101090120875;Схема №3.6 Рана;АРТРОЗ;6
08.06.2022;RU3111005046302;Схема №3.7 Растяжение;ИНФЛАРТ;4
08.06.2022;NL0875878001;Схема №3.6 Рана;2 СОСКА;6
08.06.2022;NL0729343631;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
09.06.2022;RU3111005046117;Схема №3.6 Рана;АБСЦЕСС;6
09.06.2022;RU3110204123780;Схема №3.7 Растяжение;СХ3.7;4
10.06.2022;RU3101090157103;Схема №3.6 Рана;АРТРОЗ;6
10.06.2022;RU3101090120617;Схема №3.6 Рана;ТРПОЗВОН;6
11.06.2022;RU3101100516105;Схема №3.6 Рана;ХРОНИЧ МАСТ;6
11.06.2022;RU3111005048071;Схема №3.6 Рана;АРТРОЗ;6
11.06.2022;RU3101090156215;Схема №3.6 Рана;АБСЦЕСС;6
12.06.2022;RU3101090117689;Схема №3.6 Рана;СХ АБСЦ;6
12.06.2022;RU3110204123780;Схема №3.7 Растяжение;СХ3.7;4
13.06.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
13.06.2022;RU3101090156215;Схема №3.6 Рана;АБСЦЕСС;6
13.06.2022;RU3101090127623;Схема №3.6 Рана;АРТРОЗ;6
13.06.2022;RU3101090120875;Схема №3.6 Рана;АРТРОЗ;6
13.06.2022;RU3101150166455;Схема №3.6 Рана;АРТРОЗ;6
13.06.2022;RU3101090127836;Схема №3.6 Рана;АРТРОЗ;6
13.06.2022;RU3101090118376;Схема №3.6 Рана;АРТРОЗ;6
13.06.2022;RU3111005003803;Схема №3.6 Рана;ХРОНИЧ МАСТ;6
14.06.2022;RU3111005016897;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;RU3101090159131;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;NL0923857660;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;DE0361015827;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;RU3111005048361;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;RU3101100516054;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;NL0630633467;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;RU3101100516105;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;RU3101100546222;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;RU3101100547184;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;NL0759721843;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;RU3111005003047;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
14.06.2022;NL0751945128;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
15.06.2022;RU3101090120617;Схема №3.6 Рана;ТР ПОЗВ;6
15.06.2022;RU3101090157103;Схема №3.6 Рана;АРТРОЗ;6
16.06.2022;RU3101090129282;Схема №3.6 Рана;АРТРОЗ;6
16.06.2022;RU3111005048071;Схема №3.6 Рана;АРТРОЗ;6
16.06.2022;RU3101090156958;Схема №3.6 Рана;АРТРОЗ;6
16.06.2022;RU3101090156549;Схема №3.6 Рана;АРТРОЗ;6
16.06.2022;RU3101090125826;Схема №3.6 Рана;АРТРОЗ;6
16.06.2022;RU3101090117181;Схема №3.6 Рана;АРТРОЗ;6
16.06.2022;RU3101090119054;Схема №3.6 Рана;АРТРОЗ;6
16.06.2022;RU3111005003831;Схема №3.7 Растяжение;СХ3.7;4
17.06.2022;RU3111005016875;Нет схемы;АНет схемыЗ 4Q;0
17.06.2022;RU3101090120875;Нет схемы;АРТРОЗ;0
17.06.2022;RU3101090120211;Нет схемы;АРТРОЗ;0
17.06.2022;RU3101150166455;Нет схемы;АРТРОЗ;0
17.06.2022;RU3111005016761;Схема №3.6 Рана;СУТВ;6
17.06.2022;RU3101090127623;Нет схемы;АРТРОЗ;0
17.06.2022;RU3101090118376;Схема №3.6 Рана;АРТРОЗ;6
18.06.2022;NL0598475114;Схема №3.6 Рана;НЕТ МОЛОКА2;6
19.06.2022;RU3101090120875;Схема №3.6 Рана;АРТРОЗ;6
19.06.2022;RU3101150166455;Схема №3.6 Рана;АРТРОЗ;6
19.06.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
19.06.2022;RU3101090118782;Схема №3.7 Растяжение;ИНФЛАРТ;4
19.06.2022;RU3101090127623;Схема №3.6 Рана;АРТРОЗ;6
19.06.2022;RU3101090127836;Схема №3.6 Рана;АРТРОЗ;6
19.06.2022;RU3111005016382;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
21.06.2022;RU3111005016981;Схема №3.6 Рана;АРТРОЗ;6
21.06.2022;RU3101090129282;Схема №3.6 Рана;АРТРОЗ;6
21.06.2022;RU3101090117181;Схема №3.6 Рана;АРТРОЗ;6
21.06.2022;RU3111005048071;Схема №3.6 Рана;АРТРОЗ;6
21.06.2022;RU3101090156549;Схема №3.6 Рана;АРТРОЗ;6
21.06.2022;RU3111005046132;Схема №3.6 Рана;ХРОНИЧ.МАСТ;6
22.06.2022;RU3111005016981;Схема №3.6 Рана;КР НОС;6
22.06.2022;RU3111005016885;Схема №3.6 Рана;АРТРОЗ;6
22.06.2022;RU3101090118078;Схема №3.6 Рана;ТР ВЛАГ;6
22.06.2022;RU3101090118376;Схема №3.6 Рана;АРТРОЗ;6
22.06.2022;RU3101090120846;Схема №3.6 Рана;ТР ВЛАГ;6
23.06.2022;RU3101090157103;Схема №3.6 Рана;АРТРОЗ;6
23.06.2022;RU3101090115476;Схема №3.6 Рана;ДИФ СУСТ;6
23.06.2022;RU3101090119054;Схема №3.6 Рана;АРТРОЗ;6
24.06.2022;RU3101090118057;Схема №3.7 Растяжение;ИНФЛАРТ;4
24.06.2022;RU3101090119054;Схема №3.6 Рана;МИОКАРД;6
24.06.2022;RU3101090116874;Схема №3.6 Рана;СС;6
24.06.2022;RU3101090127721;Схема №3.6 Рана;АРТРОЗ;6
24.06.2022;RU3101090124447;Схема №3.6 Рана;ТРТАЗА;6
24.06.2022;RU3101090127623;Схема №3.6 Рана;АРТРОЗ;6
24.06.2022;RU3101090124447;Схема №3.6 Рана;РАЗВСВЯЗ;6
24.06.2022;RU3101090124447;Схема №3.7 Растяжение;ИНФЛАРТ;4
24.06.2022;RU3111005048071;Схема №3.6 Рана;ПОЛИАРТР;6
25.06.2022;RU3101090156522;Схема №3.6 Рана;КОНТСОСТ;6
25.06.2022;RU3101090127836;Схема №3.6 Рана;АРТРОЗ;6
25.06.2022;RU3101090120875;Схема №3.6 Рана;АРТРОЗ;6
25.06.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
25.06.2022;RU3101090124183;Схема №3.6 Рана;ПОЛИНЕНет схемыЯ;6
25.06.2022;RU3101090157412;Схема №3.6 Рана;C/C;6
25.06.2022;RU3101090117212;Схема №3.7 Растяжение;ИНФЛАРТ;4
25.06.2022;DE0360471686;Схема №3.7 Растяжение;ИНФЛАРТ;4
26.06.2022;RU3101090117597;Схема №3.6 Рана;ТРСПИНЫ;6
26.06.2022;RU3101090116874;Схема №3.7 Растяжение;ИНФЛАРТ;4
26.06.2022;DE0358620711;Схема №3.7 Растяжение;ИНФЛАРТ;4
26.06.2022;RU3101090117181;Схема №3.6 Рана;АРТРОЗ;6
26.06.2022;RU3111005017717;Схема №3.6 Рана;ТР4Д;6
26.06.2022;RU3101090156549;Схема №3.6 Рана;АРТРОЗ;6
26.06.2022;RU3101150166455;Схема №3.6 Рана;АРТРОЗ;6
26.06.2022;RU3101090129282;Схема №3.6 Рана;АРТРОЗ;6
27.06.2022;RU3101090118202;Схема №3.7 Растяжение;ИНФЛАРТ;4
27.06.2022;DE0360545111;Схема №3.6 Рана;ТУГОДОЙ;6
29.06.2022;RU3101090127721;Схема №3.6 Рана;НЕКТ ПАЛ;6
29.06.2022;RU3101090119054;Схема №3.6 Рана;АРТРОЗ;6
29.06.2022;RU3101090118376;Схема №3.6 Рана;НЕКР ПАЛ;6
29.06.2022;RU3101090127623;Схема №3.6 Рана;АРТРОЗ;6
29.06.2022;RU3101100547405;Схема №3.6 Рана;НЕКТ ПАЛ;6
29.06.2022;RU3101090125826;Схема №3.6 Рана;ВСКРАБСЦ;6
30.06.2022;RU3101090156765;Схема №3.6 Рана;АРТРОЗ;6
30.06.2022;RU3101090120211;Схема №3.6 Рана;АРТРОЗ;6
30.06.2022;RU3101090124183;Схема №3.6 Рана;АРТРОЗ;6
30.06.2022;RU3111005048071;Схема №3.6 Рана;АРТРОЗ;6
30.06.2022;RU3101090124183;Схема №3.6 Рана;АРТРОЗ1К;6
01.07.2022;RU3101090117181;Схема №3.6 Рана;АРТРОЗ1К;6
02.07.2022;DE0360562211;Схема №3.6 Рана;ЭСТРУМ;6
02.07.2022;RU3101090120260;Схема №3.6 Рана;АРТРОЗ;6
02.07.2022;RU3110204122464;Схема №3.6 Рана;ТР ВЛАГ;6
02.07.2022;RU3101090119937;Схема №3.6 Рана;АРТРОЗ;6
02.07.2022;RU3101150166455;Схема №3.6 Рана;АРТРОЗ;6
02.07.2022;RU3101090118376;Схема №3.7 Растяжение;ИНФЛАРТ;4
02.07.2022;RU3101090157103;Схема №3.6 Рана;АРТРОЗ;6
02.07.2022;RU3101090156549;Схема №3.6 Рана;АРТРОЗ;6
02.07.2022;RU3110204122575;Схема №3.6 Рана;ВЫВИХ;6
02.07.2022;RU3101090115476;Схема №3.6 Рана;КРОВЬ;6
02.07.2022;DE0358664407;Схема №3.6 Рана;ЭСТРУМ;6
02.07.2022;RU3101150166455;Схема №3.6 Рана;ГНОЙАРТР;6
03.07.2022;RU3101090120664;Схема №3.7 Растяжение;МЕЛОКСИН;4
03.07.2022;RU3101090124183;Схема №3.6 Рана;ПОЛИННет схемыЯ;6
03.07.2022;RU3101090117597;Схема №3.6 Рана;ТРСПИНЫ;6
